latitude,longitude,Junction Index,Stream Order,NI,receiver_NI,receiver_JI
-24.736706,-65.749452,0,1,531,530,1
-24.736707,-65.749482,0,1,530,529,1
-24.736707,-65.749511,0,1,529,528,1
-24.736708,-65.749541,0,1,528,527,1
-24.736709,-65.749571,0,1,527,526,1
-24.736709,-65.7496,0,1,526,525,1
-24.73671,-65.74963,0,1,525,524,1
-24.736711,-65.749659,0,1,524,523,1
-24.736711,-65.749689,0,1,523,522,1
-24.736712,-65.749719,0,1,522,521,1
-24.736713,-65.749748,0,1,521,520,1
-24.736713,-65.749778,0,1,520,519,1
-24.736714,-65.749807,0,1,519,518,1
-24.736714,-65.749837,0,1,518,517,1
-24.736715,-65.749867,0,1,517,516,1
-24.736716,-65.749896,0,1,516,515,1
-24.736716,-65.749926,0,1,515,514,1
-24.736717,-65.749956,0,1,514,513,1
-24.736718,-65.749985,0,1,513,512,1
-24.736718,-65.750015,0,1,512,511,1
-24.736719,-65.750044,0,1,511,510,1
-24.73672,-65.750074,0,1,510,509,1
-24.73672,-65.750104,0,1,509,508,1
-24.736721,-65.750133,0,1,508,507,1
-24.736722,-65.750163,0,1,507,506,1
-24.736722,-65.750193,0,1,506,505,1
-24.736723,-65.750222,0,1,505,504,1
-24.736723,-65.750252,0,1,504,503,1
-24.736724,-65.750281,0,1,503,502,1
-24.736725,-65.750311,1,2,502,501,2
-24.736725,-65.750341,1,2,501,500,2
-24.736726,-65.75037,1,2,500,499,2
-24.736727,-65.7504,1,2,499,498,2
-24.736727,-65.750429,1,2,498,497,2
-24.736728,-65.750459,1,2,497,496,2
-24.736729,-65.750489,1,2,496,495,2
-24.736729,-65.750518,1,2,495,494,2
-24.73673,-65.750548,1,2,494,493,2
-24.736731,-65.750578,1,2,493,492,2
-24.736731,-65.750607,1,2,492,491,2
-24.736732,-65.750637,1,2,491,490,2
-24.736732,-65.750666,1,2,490,489,2
-24.736733,-65.750696,1,2,489,488,2
-24.736734,-65.750726,1,2,488,487,2
-24.736734,-65.750755,1,2,487,486,2
-24.736735,-65.750785,1,2,486,485,2
-24.736736,-65.750815,1,2,485,484,2
-24.736736,-65.750844,1,2,484,483,2
-24.736737,-65.750874,1,2,483,482,2
-24.736738,-65.750903,1,2,482,481,2
-24.736738,-65.750933,1,2,481,480,2
-24.736739,-65.750963,1,2,480,479,2
-24.73674,-65.750992,1,2,479,478,2
-24.73674,-65.751022,1,2,478,477,2
-24.736741,-65.751051,1,2,477,476,2
-24.736741,-65.751081,1,2,476,475,2
-24.736742,-65.751111,1,2,475,474,2
-24.736743,-65.75114,1,2,474,473,2
-24.736743,-65.75117,1,2,473,472,2
-24.736744,-65.7512,1,2,472,471,2
-24.736745,-65.751229,1,2,471,470,2
-24.736745,-65.751259,1,2,470,469,2
-24.736746,-65.751288,1,2,469,468,2
-24.736747,-65.751318,1,2,468,467,2
-24.736747,-65.751348,1,2,467,466,2
-24.736748,-65.751377,1,2,466,465,2
-24.736748,-65.751407,1,2,465,464,2
-24.736749,-65.751437,1,2,464,463,2
-24.73675,-65.751466,1,2,463,462,2
-24.73675,-65.751496,1,2,462,461,2
-24.736751,-65.751525,1,2,461,460,2
-24.736752,-65.751555,1,2,460,459,2
-24.736752,-65.751585,1,2,459,458,2
-24.736753,-65.751614,1,2,458,457,2
-24.736754,-65.751644,1,2,457,456,2
-24.736754,-65.751673,1,2,456,2693,2
-24.736782,-65.751702,1,2,2693,2692,2
-24.736783,-65.751732,1,2,2692,2691,2
-24.736783,-65.751762,1,2,2691,2690,2
-24.736784,-65.751791,1,2,2690,4931,2
-24.736812,-65.75182,1,2,4931,4930,2
-24.736812,-65.75185,1,2,4930,4929,2
-24.736813,-65.751879,1,2,4929,4928,2
-24.736814,-65.751909,1,2,4928,4927,2
-24.736814,-65.751939,1,2,4927,7168,2
-24.736842,-65.751968,1,2,7168,7167,2
-24.736842,-65.751997,1,2,7167,9409,2
-24.73687,-65.752026,1,2,9409,9408,2
-24.736871,-65.752056,1,2,9408,11651,2
-24.736899,-65.752085,1,2,11651,11650,2
-24.736899,-65.752114,1,2,11650,11649,2
-24.7369,-65.752144,1,2,11649,13893,2
-24.736928,-65.752173,1,2,13893,16138,2
-24.736955,-65.752202,1,2,16138,16137,2
-24.736956,-65.752231,1,2,16137,18383,2
-24.736984,-65.75226,1,2,18383,18382,2
-24.736984,-65.75229,1,2,18382,18381,2
-24.736985,-65.752319,1,2,18381,18380,2
-24.736985,-65.752349,1,2,18380,18379,2
-24.736986,-65.752379,1,2,18379,18378,2
-24.736987,-65.752408,1,2,18378,18377,2
-24.736987,-65.752438,1,2,18377,18376,2
-24.736988,-65.752468,1,2,18376,18375,2
-24.736989,-65.752497,1,2,18375,18374,2
-24.736989,-65.752527,1,2,18374,18373,2
-24.73699,-65.752556,1,2,18373,18372,2
-24.736991,-65.752586,1,2,18372,18371,2
-24.736991,-65.752616,1,2,18371,20618,2
-24.737019,-65.752645,1,2,20618,22867,2
-24.737046,-65.752644,1,2,22867,25116,2
-24.737073,-65.752643,2,2,25116,25116,2
-24.736032,-65.718531,3,1,1575,1574,4
-24.736032,-65.71856,3,1,1574,1573,4
-24.736033,-65.71859,3,1,1573,1572,4
-24.736034,-65.71862,3,1,1572,1571,4
-24.736034,-65.718649,3,1,1571,1570,4
-24.736035,-65.718679,3,1,1570,1569,4
-24.736036,-65.718708,3,1,1569,1568,4
-24.736036,-65.718738,3,1,1568,1567,4
-24.736037,-65.718768,3,1,1567,1566,4
-24.736038,-65.718797,3,1,1566,1565,4
-24.736038,-65.718827,3,1,1565,1564,4
-24.736039,-65.718856,3,1,1564,1563,4
-24.73604,-65.718886,3,1,1563,1562,4
-24.73604,-65.718916,3,1,1562,1561,4
-24.736041,-65.718945,3,1,1561,1560,4
-24.736041,-65.718975,3,1,1560,1559,4
-24.736042,-65.719005,3,1,1559,1558,4
-24.736043,-65.719034,3,1,1558,1557,4
-24.736043,-65.719064,3,1,1557,1556,4
-24.736044,-65.719093,3,1,1556,1555,4
-24.736045,-65.719123,3,1,1555,1554,4
-24.736045,-65.719153,3,1,1554,1553,4
-24.736046,-65.719182,3,1,1553,1552,4
-24.736047,-65.719212,3,1,1552,1551,4
-24.736047,-65.719242,3,1,1551,1550,4
-24.736048,-65.719271,3,1,1550,1549,4
-24.736049,-65.719301,3,1,1549,1548,4
-24.736049,-65.71933,3,1,1548,1547,4
-24.73605,-65.71936,3,1,1547,1546,4
-24.736051,-65.71939,3,1,1546,1545,4
-24.736051,-65.719419,3,1,1545,1544,4
-24.736052,-65.719449,3,1,1544,1543,4
-24.736053,-65.719478,3,1,1543,1542,4
-24.736053,-65.719508,3,1,1542,1541,4
-24.736054,-65.719538,3,1,1541,1540,4
-24.736054,-65.719567,3,1,1540,1539,4
-24.736055,-65.719597,3,1,1539,1538,4
-24.736056,-65.719627,3,1,1538,1537,4
-24.736056,-65.719656,3,1,1537,1536,4
-24.736057,-65.719686,4,2,1536,1535,5
-24.736058,-65.719715,4,2,1535,1534,5
-24.736058,-65.719745,4,2,1534,1533,5
-24.736059,-65.719775,4,2,1533,1532,5
-24.73606,-65.719804,4,2,1532,1531,5
-24.73606,-65.719834,4,2,1531,1530,5
-24.736061,-65.719863,4,2,1530,1529,5
-24.736062,-65.719893,4,2,1529,1528,5
-24.736062,-65.719923,4,2,1528,1527,5
-24.736063,-65.719952,4,2,1527,1526,5
-24.736064,-65.719982,4,2,1526,1525,5
-24.736064,-65.720012,4,2,1525,1524,5
-24.736065,-65.720041,4,2,1524,1523,5
-24.736065,-65.720071,4,2,1523,1522,5
-24.736066,-65.7201,4,2,1522,1521,5
-24.736067,-65.72013,4,2,1521,1520,5
-24.736067,-65.72016,4,2,1520,1519,5
-24.736068,-65.720189,4,2,1519,1518,5
-24.736069,-65.720219,5,2,1518,1517,6
-24.736069,-65.720249,5,2,1517,1516,6
-24.73607,-65.720278,6,2,1516,1516,6
-24.735869,-65.711097,7,1,1826,1825,8
-24.735869,-65.711126,7,1,1825,1824,8
-24.73587,-65.711156,7,1,1824,1823,8
-24.735871,-65.711186,7,1,1823,1822,8
-24.735871,-65.711215,7,1,1822,1821,8
-24.735872,-65.711245,7,1,1821,1820,8
-24.735873,-65.711274,7,1,1820,1819,8
-24.735873,-65.711304,7,1,1819,1818,8
-24.735874,-65.711334,7,1,1818,1817,8
-24.735875,-65.711363,7,1,1817,1816,8
-24.735875,-65.711393,7,1,1816,1815,8
-24.735876,-65.711423,7,1,1815,1814,8
-24.735876,-65.711452,7,1,1814,1813,8
-24.735877,-65.711482,7,1,1813,1812,8
-24.735878,-65.711511,7,1,1812,1811,8
-24.735878,-65.711541,7,1,1811,1810,8
-24.735879,-65.711571,7,1,1810,1809,8
-24.73588,-65.7116,7,1,1809,1808,8
-24.73588,-65.71163,7,1,1808,1807,8
-24.735881,-65.711659,7,1,1807,1806,8
-24.735882,-65.711689,7,1,1806,1805,8
-24.735882,-65.711719,7,1,1805,1804,8
-24.735883,-65.711748,7,1,1804,1803,8
-24.735884,-65.711778,7,1,1803,1802,8
-24.735884,-65.711808,7,1,1802,1801,8
-24.735885,-65.711837,7,1,1801,1800,8
-24.735886,-65.711867,7,1,1800,1799,8
-24.735886,-65.711896,7,1,1799,1798,8
-24.735887,-65.711926,7,1,1798,1797,8
-24.735888,-65.711956,7,1,1797,1796,8
-24.735888,-65.711985,7,1,1796,1795,8
-24.735889,-65.712015,7,1,1795,1794,8
-24.735889,-65.712044,7,1,1794,1793,8
-24.73589,-65.712074,7,1,1793,1792,8
-24.735891,-65.712104,7,1,1792,1791,8
-24.735891,-65.712133,7,1,1791,1790,8
-24.735892,-65.712163,7,1,1790,1789,8
-24.735893,-65.712193,7,1,1789,1788,8
-24.735893,-65.712222,7,1,1788,1787,8
-24.735894,-65.712252,7,1,1787,1786,8
-24.735895,-65.712281,7,1,1786,1785,8
-24.735895,-65.712311,7,1,1785,1784,8
-24.735896,-65.712341,7,1,1784,1783,8
-24.735897,-65.71237,7,1,1783,1782,8
-24.735897,-65.7124,7,1,1782,1781,8
-24.735898,-65.712429,7,1,1781,1780,8
-24.735899,-65.712459,7,1,1780,1779,8
-24.735899,-65.712489,7,1,1779,1778,8
-24.7359,-65.712518,7,1,1778,1777,8
-24.735901,-65.712548,7,1,1777,1776,8
-24.735901,-65.712578,7,1,1776,1775,8
-24.735902,-65.712607,7,1,1775,1774,8
-24.735902,-65.712637,7,1,1774,1773,8
-24.735903,-65.712666,7,1,1773,1772,8
-24.735904,-65.712696,7,1,1772,1771,8
-24.735904,-65.712726,7,1,1771,1770,8
-24.735905,-65.712755,7,1,1770,1769,8
-24.735906,-65.712785,7,1,1769,1768,8
-24.735906,-65.712815,7,1,1768,1767,8
-24.735907,-65.712844,7,1,1767,1766,8
-24.735908,-65.712874,7,1,1766,1765,8
-24.735908,-65.712903,7,1,1765,1764,8
-24.735909,-65.712933,7,1,1764,1763,8
-24.73591,-65.712963,7,1,1763,1762,8
-24.73591,-65.712992,7,1,1762,1761,8
-24.735911,-65.713022,7,1,1761,1760,8
-24.735912,-65.713051,7,1,1760,1759,8
-24.735912,-65.713081,7,1,1759,1758,8
-24.735913,-65.713111,7,1,1758,3995,8
-24.735941,-65.71314,7,1,3995,6236,8
-24.735968,-65.713169,7,1,6236,6235,8
-24.735969,-65.713198,7,1,6235,6234,8
-24.73597,-65.713228,7,1,6234,6233,8
-24.73597,-65.713257,7,1,6233,6232,8
-24.735971,-65.713287,7,1,6232,6231,8
-24.735972,-65.713317,7,1,6231,6230,8
-24.735972,-65.713346,7,1,6230,6229,8
-24.735973,-65.713376,7,1,6229,6228,8
-24.735973,-65.713405,7,1,6228,6227,8
-24.735974,-65.713435,7,1,6227,6226,8
-24.735975,-65.713465,7,1,6226,6225,8
-24.735975,-65.713494,7,1,6225,6224,8
-24.735976,-65.713524,7,1,6224,6223,8
-24.735977,-65.713554,7,1,6223,6222,8
-24.735977,-65.713583,7,1,6222,6221,8
-24.735978,-65.713613,7,1,6221,6220,8
-24.735979,-65.713642,7,1,6220,6219,8
-24.735979,-65.713672,7,1,6219,6218,8
-24.73598,-65.713702,7,1,6218,6217,8
-24.735981,-65.713731,7,1,6217,6216,8
-24.735981,-65.713761,7,1,6216,6215,8
-24.735982,-65.71379,7,1,6215,6214,8
-24.735983,-65.71382,7,1,6214,6213,8
-24.735983,-65.71385,7,1,6213,6212,8
-24.735984,-65.713879,7,1,6212,6211,8
-24.735985,-65.713909,7,1,6211,6210,8
-24.735985,-65.713939,7,1,6210,6209,8
-24.735986,-65.713968,7,1,6209,6208,8
-24.735986,-65.713998,7,1,6208,6207,8
-24.735987,-65.714027,7,1,6207,6206,8
-24.735988,-65.714057,7,1,6206,6205,8
-24.735988,-65.714087,7,1,6205,6204,8
-24.735989,-65.714116,7,1,6204,6203,8
-24.73599,-65.714146,7,1,6203,6202,8
-24.73599,-65.714176,7,1,6202,6201,8
-24.735991,-65.714205,7,1,6201,6200,8
-24.735992,-65.714235,7,1,6200,6199,8
-24.735992,-65.714264,7,1,6199,6198,8
-24.735993,-65.714294,7,1,6198,6197,8
-24.735994,-65.714324,7,1,6197,6196,8
-24.735994,-65.714353,7,1,6196,6195,8
-24.735995,-65.714383,7,1,6195,6194,8
-24.735996,-65.714412,7,1,6194,6193,8
-24.735996,-65.714442,7,1,6193,6192,8
-24.735997,-65.714472,7,1,6192,6191,8
-24.735998,-65.714501,7,1,6191,6190,8
-24.735998,-65.714531,7,1,6190,6189,8
-24.735999,-65.714561,7,1,6189,6188,8
-24.735999,-65.71459,7,1,6188,6187,8
-24.736,-65.71462,7,1,6187,6186,8
-24.736001,-65.714649,7,1,6186,6185,8
-24.736001,-65.714679,7,1,6185,6184,8
-24.736002,-65.714709,7,1,6184,6183,8
-24.736003,-65.714738,7,1,6183,6182,8
-24.736003,-65.714768,7,1,6182,6181,8
-24.736004,-65.714797,7,1,6181,6180,8
-24.736005,-65.714827,7,1,6180,6179,8
-24.736005,-65.714857,7,1,6179,6178,8
-24.736006,-65.714886,7,1,6178,6177,8
-24.736007,-65.714916,7,1,6177,6176,8
-24.736007,-65.714946,7,1,6176,6175,8
-24.736008,-65.714975,7,1,6175,6174,8
-24.736009,-65.715005,7,1,6174,6173,8
-24.736009,-65.715034,7,1,6173,6172,8
-24.73601,-65.715064,7,1,6172,6171,8
-24.736011,-65.715094,7,1,6171,6170,8
-24.736011,-65.715123,7,1,6170,6169,8
-24.736012,-65.715153,7,1,6169,6168,8
-24.736012,-65.715182,7,1,6168,6167,8
-24.736013,-65.715212,7,1,6167,6166,8
-24.736014,-65.715242,7,1,6166,6165,8
-24.736014,-65.715271,7,1,6165,6164,8
-24.736015,-65.715301,7,1,6164,6163,8
-24.736016,-65.715331,7,1,6163,8404,8
-24.736043,-65.715359,7,1,8404,10646,8
-24.736071,-65.715388,7,1,10646,10645,8
-24.736072,-65.715418,7,1,10645,10644,8
-24.736072,-65.715448,7,1,10644,10643,8
-24.736073,-65.715477,7,1,10643,10642,8
-24.736074,-65.715507,7,1,10642,10641,8
-24.736074,-65.715536,7,1,10641,8397,8
-24.736048,-65.715567,7,1,8397,8396,8
-24.736049,-65.715596,7,1,8396,6153,8
-24.736022,-65.715627,7,1,6153,3910,8
-24.735996,-65.715657,7,1,3910,1671,8
-24.735969,-65.715687,7,1,1671,1670,8
-24.73597,-65.715717,8,3,1670,1669,9
-24.735971,-65.715747,8,3,1669,1668,9
-24.735971,-65.715776,8,3,1668,1667,9
-24.735972,-65.715806,8,3,1667,1666,9
-24.735973,-65.715836,9,3,1666,1666,9
-24.735821,-65.708905,10,1,1900,1899,11
-24.735821,-65.708935,10,1,1899,1898,11
-24.735822,-65.708964,10,1,1898,1897,11
-24.735822,-65.708994,10,1,1897,1896,11
-24.735823,-65.709024,10,1,1896,1895,11
-24.735824,-65.709053,10,1,1895,1894,11
-24.735824,-65.709083,10,1,1894,1893,11
-24.735825,-65.709112,10,1,1893,1892,11
-24.735826,-65.709142,10,1,1892,1891,11
-24.735826,-65.709172,10,1,1891,1890,11
-24.735827,-65.709201,10,1,1890,1889,11
-24.735828,-65.709231,10,1,1889,1888,11
-24.735828,-65.70926,10,1,1888,1887,11
-24.735829,-65.70929,10,1,1887,1886,11
-24.73583,-65.70932,10,1,1886,1885,11
-24.73583,-65.709349,11,2,1885,1884,12
-24.735831,-65.709379,11,2,1884,1883,12
-24.735832,-65.709409,11,2,1883,1882,12
-24.735832,-65.709438,11,2,1882,1881,12
-24.735833,-65.709468,11,2,1881,1880,12
-24.735834,-65.709497,11,2,1880,1879,12
-24.735834,-65.709527,11,2,1879,1878,12
-24.735835,-65.709557,11,2,1878,1877,12
-24.735835,-65.709586,11,2,1877,1876,12
-24.735836,-65.709616,11,2,1876,1875,12
-24.735837,-65.709645,11,2,1875,1874,12
-24.735837,-65.709675,11,2,1874,1873,12
-24.735838,-65.709705,11,2,1873,1872,12
-24.735839,-65.709734,11,2,1872,1871,12
-24.735839,-65.709764,11,2,1871,1870,12
-24.73584,-65.709794,11,2,1870,1869,12
-24.735841,-65.709823,11,2,1869,1868,12
-24.735841,-65.709853,11,2,1868,1867,12
-24.735842,-65.709882,11,2,1867,1866,12
-24.735843,-65.709912,11,2,1866,1865,12
-24.735843,-65.709942,12,2,1865,1864,13
-24.735844,-65.709971,12,2,1864,1863,13
-24.735845,-65.710001,12,2,1863,1862,13
-24.735845,-65.71003,12,2,1862,1861,13
-24.735846,-65.71006,12,2,1861,1860,13
-24.735847,-65.71009,12,2,1860,1859,13
-24.735847,-65.710119,12,2,1859,1858,13
-24.735848,-65.710149,12,2,1858,1857,13
-24.735849,-65.710179,12,2,1857,1856,13
-24.735849,-65.710208,12,2,1856,1855,13
-24.73585,-65.710238,13,2,1855,1854,14
-24.73585,-65.710267,13,2,1854,1853,14
-24.735851,-65.710297,13,2,1853,1852,14
-24.735852,-65.710327,14,2,1852,1852,14
-24.73568,-65.702537,15,1,2115,2114,16
-24.735681,-65.702567,15,1,2114,2113,16
-24.735682,-65.702597,15,1,2113,2112,16
-24.735682,-65.702626,15,1,2112,2111,16
-24.735683,-65.702656,15,1,2111,2110,16
-24.735684,-65.702685,15,1,2110,2109,16
-24.735684,-65.702715,15,1,2109,2108,16
-24.735685,-65.702745,15,1,2108,2107,16
-24.735686,-65.702774,15,1,2107,2106,16
-24.735686,-65.702804,15,1,2106,2105,16
-24.735687,-65.702834,15,1,2105,2104,16
-24.735688,-65.702863,15,1,2104,2103,16
-24.735688,-65.702893,15,1,2103,2102,16
-24.735689,-65.702922,15,1,2102,2101,16
-24.73569,-65.702952,15,1,2101,2100,16
-24.73569,-65.702982,15,1,2100,2099,16
-24.735691,-65.703011,15,1,2099,2098,16
-24.735692,-65.703041,15,1,2098,2097,16
-24.735692,-65.70307,15,1,2097,2096,16
-24.735693,-65.7031,15,1,2096,2095,16
-24.735693,-65.70313,15,1,2095,2094,16
-24.735694,-65.703159,15,1,2094,2093,16
-24.735695,-65.703189,15,1,2093,2092,16
-24.735695,-65.703219,15,1,2092,2091,16
-24.735696,-65.703248,15,1,2091,2090,16
-24.735697,-65.703278,15,1,2090,2089,16
-24.735697,-65.703307,15,1,2089,2088,16
-24.735698,-65.703337,15,1,2088,2087,16
-24.735699,-65.703367,15,1,2087,2086,16
-24.735699,-65.703396,15,1,2086,2085,16
-24.7357,-65.703426,15,1,2085,2084,16
-24.735701,-65.703455,15,1,2084,2083,16
-24.735701,-65.703485,15,1,2083,2082,16
-24.735702,-65.703515,15,1,2082,2081,16
-24.735703,-65.703544,15,1,2081,2080,16
-24.735703,-65.703574,15,1,2080,2079,16
-24.735704,-65.703604,15,1,2079,2078,16
-24.735705,-65.703633,15,1,2078,2077,16
-24.735705,-65.703663,15,1,2077,2076,16
-24.735706,-65.703692,15,1,2076,2075,16
-24.735707,-65.703722,15,1,2075,2074,16
-24.735707,-65.703752,15,1,2074,2073,16
-24.735708,-65.703781,15,1,2073,2072,16
-24.735708,-65.703811,15,1,2072,2071,16
-24.735709,-65.70384,15,1,2071,2070,16
-24.73571,-65.70387,15,1,2070,2069,16
-24.73571,-65.7039,15,1,2069,2068,16
-24.735711,-65.703929,15,1,2068,2067,16
-24.735712,-65.703959,15,1,2067,2066,16
-24.735712,-65.703989,15,1,2066,2065,16
-24.735713,-65.704018,15,1,2065,2064,16
-24.735714,-65.704048,15,1,2064,2063,16
-24.735714,-65.704077,15,1,2063,2062,16
-24.735715,-65.704107,15,1,2062,2061,16
-24.735716,-65.704137,15,1,2061,2060,16
-24.735716,-65.704166,15,1,2060,2059,16
-24.735717,-65.704196,15,1,2059,2058,16
-24.735718,-65.704226,15,1,2058,2057,16
-24.735718,-65.704255,15,1,2057,2056,16
-24.735719,-65.704285,15,1,2056,2055,16
-24.73572,-65.704314,15,1,2055,2054,16
-24.73572,-65.704344,15,1,2054,2053,16
-24.735721,-65.704374,15,1,2053,2052,16
-24.735722,-65.704403,16,2,2052,2051,17
-24.735722,-65.704433,16,2,2051,2050,17
-24.735723,-65.704462,16,2,2050,2049,17
-24.735723,-65.704492,16,2,2049,2048,17
-24.735724,-65.704522,16,2,2048,2047,17
-24.735725,-65.704551,16,2,2047,2046,17
-24.735725,-65.704581,16,2,2046,2045,17
-24.735726,-65.704611,16,2,2045,2044,17
-24.735727,-65.70464,16,2,2044,2043,17
-24.735727,-65.70467,16,2,2043,2042,17
-24.735728,-65.704699,16,2,2042,2041,17
-24.735729,-65.704729,16,2,2041,2040,17
-24.735729,-65.704759,16,2,2040,2039,17
-24.73573,-65.704788,16,2,2039,2038,17
-24.735731,-65.704818,16,2,2038,2037,17
-24.735731,-65.704847,16,2,2037,2036,17
-24.735732,-65.704877,16,2,2036,2035,17
-24.735733,-65.704907,16,2,2035,2034,17
-24.735733,-65.704936,16,2,2034,2033,17
-24.735734,-65.704966,16,2,2033,2032,17
-24.735735,-65.704996,16,2,2032,2031,17
-24.735735,-65.705025,16,2,2031,2030,17
-24.735736,-65.705055,16,2,2030,2029,17
-24.735737,-65.705084,16,2,2029,2028,17
-24.735737,-65.705114,16,2,2028,2027,17
-24.735738,-65.705144,16,2,2027,2026,17
-24.735738,-65.705173,16,2,2026,2025,17
-24.735739,-65.705203,16,2,2025,2024,17
-24.73574,-65.705233,16,2,2024,2023,17
-24.73574,-65.705262,16,2,2023,2022,17
-24.735741,-65.705292,16,2,2022,2021,17
-24.735742,-65.705321,16,2,2021,2020,17
-24.735742,-65.705351,16,2,2020,2019,17
-24.735743,-65.705381,16,2,2019,2018,17
-24.735744,-65.70541,16,2,2018,2017,17
-24.735744,-65.70544,16,2,2017,2016,17
-24.735745,-65.705469,16,2,2016,2015,17
-24.735746,-65.705499,16,2,2015,2014,17
-24.735746,-65.705529,16,2,2014,2013,17
-24.735747,-65.705558,16,2,2013,2012,17
-24.735748,-65.705588,16,2,2012,2011,17
-24.735748,-65.705618,16,2,2011,2010,17
-24.735749,-65.705647,16,2,2010,2009,17
-24.73575,-65.705677,16,2,2009,2008,17
-24.73575,-65.705706,16,2,2008,2007,17
-24.735751,-65.705736,16,2,2007,2006,17
-24.735751,-65.705766,16,2,2006,2005,17
-24.735752,-65.705795,16,2,2005,2004,17
-24.735753,-65.705825,16,2,2004,2003,17
-24.735753,-65.705854,16,2,2003,2002,17
-24.735754,-65.705884,16,2,2002,2001,17
-24.735755,-65.705914,16,2,2001,2000,17
-24.735755,-65.705943,16,2,2000,1999,17
-24.735756,-65.705973,16,2,1999,1998,17
-24.735757,-65.706003,16,2,1998,1997,17
-24.735757,-65.706032,16,2,1997,1996,17
-24.735758,-65.706062,16,2,1996,1995,17
-24.735759,-65.706091,16,2,1995,1994,17
-24.735759,-65.706121,16,2,1994,1993,17
-24.73576,-65.706151,16,2,1993,1992,17
-24.735761,-65.70618,16,2,1992,1991,17
-24.735761,-65.70621,16,2,1991,1990,17
-24.735762,-65.706239,16,2,1990,1989,17
-24.735763,-65.706269,16,2,1989,1988,17
-24.735763,-65.706299,16,2,1988,1987,17
-24.735764,-65.706328,16,2,1987,1986,17
-24.735765,-65.706358,16,2,1986,1985,17
-24.735765,-65.706388,16,2,1985,1984,17
-24.735766,-65.706417,16,2,1984,1983,17
-24.735766,-65.706447,16,2,1983,1982,17
-24.735767,-65.706476,17,3,1982,1981,18
-24.735768,-65.706506,17,3,1981,1980,18
-24.735768,-65.706536,18,3,1980,1979,19
-24.735769,-65.706565,18,3,1979,1978,19
-24.73577,-65.706595,18,3,1978,1977,19
-24.73577,-65.706625,18,3,1977,1976,19
-24.735771,-65.706654,18,3,1976,1975,19
-24.735772,-65.706684,18,3,1975,1974,19
-24.735772,-65.706713,18,3,1974,1973,19
-24.735773,-65.706743,18,3,1973,1972,19
-24.735774,-65.706773,18,3,1972,1971,19
-24.735774,-65.706802,18,3,1971,1970,19
-24.735775,-65.706832,18,3,1970,1969,19
-24.735776,-65.706861,18,3,1969,1968,19
-24.735776,-65.706891,18,3,1968,1967,19
-24.735777,-65.706921,18,3,1967,1966,19
-24.735778,-65.70695,18,3,1966,1965,19
-24.735778,-65.70698,18,3,1965,1964,19
-24.735779,-65.70701,19,3,1964,1963,20
-24.73578,-65.707039,19,3,1963,1962,20
-24.73578,-65.707069,19,3,1962,1961,20
-24.735781,-65.707098,19,3,1961,1960,20
-24.735781,-65.707128,20,3,1960,1959,21
-24.735782,-65.707158,20,3,1959,1958,21
-24.735783,-65.707187,20,3,1958,1957,21
-24.735783,-65.707217,20,3,1957,1956,21
-24.735784,-65.707246,21,3,1956,1956,21
-24.73602,-65.716753,22,1,3873,1635,23
-24.735993,-65.716754,23,2,1635,1635,23
-24.736593,-65.740535,24,1,7554,7553,25
-24.736594,-65.740564,24,1,7553,5310,25
-24.736568,-65.740595,24,1,5310,5309,25
-24.736568,-65.740624,24,1,5309,3066,25
-24.736542,-65.740655,24,1,3066,827,25
-24.736516,-65.740685,24,1,827,826,25
-24.736516,-65.740715,24,1,826,825,25
-24.736517,-65.740744,24,1,825,824,25
-24.736517,-65.740774,24,1,824,823,25
-24.736518,-65.740803,24,1,823,822,25
-24.736519,-65.740833,24,1,822,821,25
-24.736519,-65.740863,24,1,821,820,25
-24.73652,-65.740892,24,1,820,819,25
-24.736521,-65.740922,24,1,819,818,25
-24.736521,-65.740952,24,1,818,817,25
-24.736522,-65.740981,24,1,817,816,25
-24.736523,-65.741011,24,1,816,815,25
-24.736523,-65.74104,24,1,815,814,25
-24.736524,-65.74107,24,1,814,813,25
-24.736525,-65.7411,24,1,813,812,25
-24.736525,-65.741129,24,1,812,811,25
-24.736526,-65.741159,24,1,811,810,25
-24.736526,-65.741188,24,1,810,809,25
-24.736527,-65.741218,24,1,809,808,25
-24.736528,-65.741248,24,1,808,807,25
-24.736528,-65.741277,24,1,807,806,25
-24.736529,-65.741307,24,1,806,805,25
-24.73653,-65.741337,24,1,805,804,25
-24.73653,-65.741366,24,1,804,803,25
-24.736531,-65.741396,24,1,803,802,25
-24.736532,-65.741425,24,1,802,801,25
-24.736532,-65.741455,24,1,801,800,25
-24.736533,-65.741485,24,1,800,799,25
-24.736534,-65.741514,24,1,799,798,25
-24.736534,-65.741544,24,1,798,797,25
-24.736535,-65.741574,24,1,797,796,25
-24.736536,-65.741603,24,1,796,795,25
-24.736536,-65.741633,24,1,795,794,25
-24.736537,-65.741662,24,1,794,793,25
-24.736537,-65.741692,24,1,793,792,25
-24.736538,-65.741722,24,1,792,791,25
-24.736539,-65.741751,24,1,791,790,25
-24.736539,-65.741781,24,1,790,789,25
-24.73654,-65.74181,24,1,789,788,25
-24.736541,-65.74184,24,1,788,787,25
-24.736541,-65.74187,24,1,787,786,25
-24.736542,-65.741899,24,1,786,785,25
-24.736543,-65.741929,24,1,785,784,25
