ccID,ccLength,ccMeanSlope,ccStdSlope,minDrainageArea,maxDrainageArea,segmentLocation,slopeChangeToPrevCC
20_82_0.0,373.85838947928687,0.59355495954488,0.1126378558892399,9414.0,156260.0,1.0,
20_83_0.0,373.85535379561685,0.5936284671940054,0.11354458789022505,9180.0,156260.0,1.0,
20_84_0.0,393.6023776506287,0.5319547611220018,0.10213478868772508,9081.0,158420.0,1.0,
20_85_0.0,115.55416428984465,0.6128261112039356,0.062257804900368315,9081.0,139890.0,1.0,
20_86_0.0,468.0125460816229,0.15469062650753854,0.08072136165250797,9072.0,4471700.0,1.0,
20_87_0.0,36.922085160839785,0.8894629067028523,0.1457257330956738,14103.0,17469.0,1.0,
20_87_1.0,406.1516949934111,0.1598190825228884,0.09578873431075922,17478.0,4471700.0,2.0,0.7400757682732582
20_88_0.0,54.53102542343834,0.8323571754155451,0.08635934516399471,9108.0,229990.0,1.0,
20_89_0.0,308.66645661319853,0.5382634749183418,0.12331897254071204,15327.0,158430.0,1.0,
20_8_0.0,549.7685157303991,0.3727566313947439,0.1269993566201215,9756.0,1653600.0,1.0,
20_90_0.0,398.5274913370729,0.14812638780496667,0.0839896458374393,9027.0,4471700.0,1.0,
20_91_0.0,342.30252731243013,0.7014278258211721,0.09498784632417187,9639.0,210560.0,1.0,
20_92_0.0,309.7204045023788,0.1546113012962415,0.09166330341747686,11925.0,4471700.0,1.0,
20_93_0.0,92.22552224398927,0.5303183085457962,0.10439389981015566,9000.0,258520.0,1.0,
20_94_0.0,297.14419836324817,0.6167636634125508,0.1144276690814879,9000.0,4975000.0,1.0,
20_95_0.0,46.163238932253925,0.5725891473611517,0.113950258653675,10062.0,156370.0,1.0,
20_96_0.0,36.23982274932774,0.3092217872321777,0.10028729719546013,12087.0,13158.0,1.0,
20_96_1.0,252.333230871488,0.8276762600078829,0.0903664669162354,13167.0,41130.0,2.0,-0.5184544727757054
20_96_2.0,47.76763420710783,1.2126135910168503,0.08984018466588874,41139.0,41544.0,2.0,-0.3849373310089672
20_96_3.0,36.33145830206157,0.4955980305872118,0.2579728859003356,41553.0,5324900.0,2.0,0.7170155604296385
20_97_0.0,2294.890815377008,0.1129489341531547,0.052666751409364464,9027.0,6483900.0,4.0,
20_98_0.0,93.94369397541234,0.4382829354311689,0.08972692499099369,13482.0,25803.0,1.0,
20_98_1.0,568.9170980099922,0.6983179309384041,0.10865639467304927,26046.0,94815.0,2.0,-0.26003499550723524
20_99_0.0,51.562240488465356,0.9483606308462448,0.13244650114740766,10332.0,10872.0,1.0,
20_99_1.0,54.45514424081726,1.2401762561831349,0.08171992648017075,10881.0,11475.0,2.0,-0.2918156253368901
20_99_2.0,41.07187718570212,0.5811548033076269,0.2437537034712855,11484.0,5240900.0,2.0,0.6590214528755078
20_9_0.0,150.98120845449463,0.7119223176888284,0.06849544650625036,9162.0,17028.0,1.0,
20_9_1.0,58.342998381969224,0.997849896235034,0.09843333143748352,17217.0,18972.0,2.0,-0.28592757854620565
20_9_2.0,53.47336570128794,0.5829685544829182,0.1276586303222777,19116.0,479840.0,2.0,0.4148813417521159
21_0_0.0,219.9083796736729,0.7140108256455662,0.06409254640781416,9144.0,173640.0,1.0,
21_0_1.0,51.587292614484994,0.42945376567496535,0.10668103166456336,173850.0,175900.0,2.0,0.2845570599706009
21_0_2.0,229.7301267111928,0.8300810540133677,0.17863933213624855,176080.0,301210.0,2.0,-0.3622132684232385
21_0_3.0,41.69464095270262,0.5465137178420804,0.09574660241782748,301840.0,321560.0,2.0,0.2451533162561235
21_0_4.0,85.15799034949167,0.7556237369717191,0.0829617694200626,321570.0,444620.0,2.0,-0.2091100191296389
21_0_5.0,281.74110616803813,0.34172791410696146,0.08500023856186296,444800.0,521500.0,2.0,0.4138958228647577
21_0_6.0,135.42278304762462,0.8421619013752845,0.10257766794318517,521500.0,563020.0,2.0,-0.5004339872683232
21_0_7.0,283.53373170882185,0.3580261564385349,0.11125992211220782,563790.0,596020.0,2.0,0.4841357449367497
21_0_8.0,86.5513511614888,0.8191401414295727,0.16012131530337534,596070.0,645610.0,2.0,-0.4611139849910378
21_0_9.0,266.5647387310491,0.5183044101438948,0.06932867605890285,645880.0,899120.0,3.0,0.2997022662597607
21_10_0.0,238.64192106739628,0.3154670142771417,0.07579243369741481,9702.0,521500.0,1.0,
21_11_0.0,896.7306763718839,0.6459774622305036,0.11621570027262362,9279.0,183450.0,1.0,
21_11_1.0,42.67747640330602,0.921581631944458,0.08260314651523727,183460.0,217970.0,2.0,-0.2791487819827815
21_11_2.0,53.11413046669198,0.4209901946686924,0.10073713484910876,218260.0,899120.0,3.0,0.4937873607163021
21_12_0.0,858.9191476309552,0.6419240562079308,0.1172411437852788,9153.0,183440.0,1.0,
21_13_0.0,148.56250452425638,0.6799555603605485,0.06778125787506342,11529.0,26316.0,1.0,
21_13_1.0,107.12232730894196,0.9701551981494304,0.06430101926081194,28026.0,559720.0,2.0,-0.2901996377888819
21_14_0.0,770.4814945882769,0.6341756535790329,0.12203074460637425,10548.0,183440.0,1.0,
21_15_0.0,275.32115346338287,0.7125551355111304,0.07548769387008132,9198.0,20889.0,1.0,
21_15_1.0,71.1507751920213,0.5269304269148408,0.07114798018566709,20952.0,44613.0,2.0,0.18562470859628974
21_15_2.0,86.00224693099872,0.9003068086207856,0.1553172948736354,44622.0,50166.0,2.0,-0.3733763817059449
21_16_0.0,322.54810221863124,0.5572723222920539,0.08515714833670529,9531.0,113740.0,1.0,
21_17_0.0,103.30027471475258,0.5798478300700809,0.10154254282876587,9018.0,13446.0,1.0,
21_17_1.0,45.92321058947486,0.829145656679395,0.09646490063974823,13500.0,14211.0,2.0,-0.2492978266093141
21_18_0.0,323.30212372629376,0.4862546692161269,0.06581649098008731,9324.0,41949.0,1.0,
21_18_1.0,43.440824154504966,0.959116259513667,0.10318552427869072,41958.0,645880.0,2.0,-0.4728615902975402
21_19_0.0,274.9577082854262,0.5501773542560746,0.07995046188645262,9846.0,113740.0,1.0,
21_1_0.0,149.38479392833514,0.7908621662877374,0.05064040894245934,9027.0,15822.0,1.0,
21_1_1.0,49.21171018525649,1.1356046368224242,0.09385673552869632,15831.0,193720.0,2.0,-0.3447424705346862
21_20_0.0,204.2166487447181,0.615308958648214,0.07326612113657822,9063.0,44622.0,1.0,
21_21_0.0,174.95246587503058,0.7173662931194301,0.09904444208187152,9306.0,23175.0,1.0,
21_21_1.0,244.24942576843574,0.8147183978382533,0.11745665681531935,23184.0,218300.0,3.0,-0.09735210471882337
21_2_0.0,435.0413668534877,0.8574486393868042,0.12145605926967015,11178.0,373660.0,1.0,
21_3_0.0,209.51535245442238,0.8799492356296643,0.07696324785265188,9027.0,13968.0,1.0,
21_3_1.0,53.19338613865037,1.1669657344640134,0.08076531830141306,13977.0,14067.0,2.0,-0.2870164988343491
21_3_2.0,140.42989494481,0.7074555971148199,0.12045501958210812,14076.0,444800.0,2.0,0.4595101373491934
21_4_0.0,362.1083136502825,0.8561220313712681,0.10344246869822987,9018.0,70560.0,1.0,
21_5_0.0,179.15340268921113,0.7931746612320546,0.08922037426674644,9027.0,301210.0,1.0,
21_6_0.0,192.01877275389992,0.7290421602611449,0.07899024558732695,10161.0,24687.0,1.0,
21_6_1.0,104.40704178017685,0.9034793170055876,0.11446279430476305,24696.0,68661.0,2.0,-0.19546133884542927
21_7_0.0,201.47600620063525,0.8017183359450983,0.09623329821877874,9513.0,373670.0,1.0,
21_8_0.0,297.5966535421207,0.8002960428350229,0.08214650051568935,9045.0,29250.0,1.0,
21_8_1.0,184.40292242865777,0.2964892516498437,0.07433978767327701,29277.0,521490.0,2.0,0.5038067911851787
21_9_0.0,79.711744110295,0.7829551306555097,0.12599130532729375,10296.0,10566.0,1.0,
21_9_1.0,101.98874468017306,0.9136686693042486,0.12794342794760474,10728.0,68661.0,2.0,-0.1680613835667344
22_0_0.0,252.67163879163536,0.6818651574403731,0.0990116162437065,13338.0,39699.0,1.0,
22_0_1.0,31.877438843775803,0.32032274854769416,0.06824024802512384,39708.0,52641.0,3.0,0.3589882735877198
22_1_0.0,87.79840625181221,0.5411637787049329,0.12333468775599525,9144.0,52641.0,4.0,
23_0_0.0,390.7568178256321,0.5769542655343254,0.11486249288216288,10449.0,73971.0,1.0,
23_0_1.0,89.36716154558609,0.3053086621263025,0.03914600833643519,74133.0,76356.0,3.0,0.2662938374498888
23_1_0.0,413.87247877318185,0.5367987206880839,0.13835059606461605,9054.0,75366.0,1.0,
23_1_1.0,31.914350432136146,0.2622585769724255,0.029775224885448374,75447.0,76356.0,3.0,0.26731509307749035
23_2_0.0,230.7411397125725,0.6864592322965892,0.10352137692923064,11106.0,60021.0,1.0,
23_3_0.0,184.0951192475365,0.3945056628816483,0.12798910360163787,9225.0,76356.0,4.0,
24_0_0.0,87.80624757199837,0.6582968353632822,0.1318279894373562,10449.0,14670.0,1.0,
24_0_1.0,46.990959025434705,0.8821273554346214,0.09591631407925454,14751.0,17793.0,2.0,-0.2238305200713393
24_0_2.0,230.41061687498868,0.568776107195265,0.13738772831175733,17910.0,40842.0,2.0,0.29328369459247783
24_0_3.0,50.78747136988734,0.9844546587311268,0.09234039748045678,40932.0,42399.0,2.0,-0.3956109978889831
24_0_4.0,276.17479508638667,0.6639616154494297,0.1136248332105979,43362.0,110740.0,2.0,0.32049304328169703
24_0_5.0,186.68894571421313,0.4114956194253629,0.06455014982442732,110900.0,140210.0,2.0,0.2524659960240667
24_0_6.0,89.83433552833824,0.8897984936408104,0.11774734391304405,140360.0,143070.0,2.0,-0.4783028742154475
24_0_7.0,274.9168580429088,0.31678842273324714,0.08337046021167162,143080.0,188360.0,3.0,0.5727754070725118
24_1_0.0,436.84174334591677,0.703998026062547,0.15530892589924125,9144.0,110610.0,1.0,
24_2_0.0,237.95163301636435,0.6540668750356786,0.08780801805614961,9054.0,11034.0,1.0,
24_2_1.0,134.49810860223653,0.3024869431343068,0.05530130790750305,11043.0,188360.0,3.0,0.3507198593489387
25_0_0.0,259.7820619018132,0.6840299345187556,0.0737724718528081,9198.0,27522.0,1.0,
25_0_1.0,242.46731544052815,0.3505206532877207,0.08398474840353573,27711.0,57546.0,3.0,0.3319039194517252
25_1_0.0,145.897544429121,0.29541464402258616,0.11871887950152775,11790.0,57546.0,4.0,
26_0_0.0,733.7764498210673,0.4945699028739515,0.10969606705836578,9252.0,126080.0,1.0,
26_0_1.0,47.15757704623179,0.7529131927383116,0.08366259224368655,126290.0,128940.0,2.0,-0.2583432898643603
26_0_2.0,344.8643704389045,0.4922068088067145,0.06768052008892697,129100.0,207140.0,2.0,0.26070638393159723
26_0_3.0,98.1697560473596,0.24043274194890324,0.1111961167361254,208190.0,238860.0,2.0,0.25177406685781123
26_0_4.0,90.17902993315168,0.4630614056237846,0.07079378980672701,238870.0,240620.0,3.0,-0.225242475148473
26_1_0.0,521.1054170991282,0.4699484022873175,0.10005692177233227,9000.0,125820.0,1.0,
26_2_0.0,304.4410735136041,0.4853925670599735,0.055131182370580456,9153.0,207140.0,1.0,
26_3_0.0,295.2304957691439,0.4997913672956821,0.06294525890887932,9162.0,207140.0,1.0,
26_4_0.0,104.20295433191949,0.7049103294132107,0.07424898853055599,9639.0,17055.0,1.0,
26_4_1.0,169.14927204392043,0.3902900803666304,0.11116366330769302,17883.0,240620.0,3.0,0.3116671603988078
27_0_0.0,164.55961157262863,0.5687366160891234,0.06294957655857449,9207.0,17172.0,1.0,
27_0_1.0,46.25427111897765,0.3017122026563997,0.07488506214882484,17226.0,36738.0,2.0,0.2670244134327235
27_0_10.0,82.08469601164589,0.5290332082255531,0.13626517333872154,668770.0,797040.0,2.0,-0.09570238878003512
27_0_11.0,348.4277803372866,0.2329287786403045,0.08920000040642496,797100.0,846680.0,3.0,0.29402154473563225
27_0_2.0,107.52370449208155,0.9101961025873992,0.15773974393974072,36774.0,41166.0,2.0,-0.6084838999309996
27_0_3.0,268.6037144712593,0.6111370252723876,0.0838891896736045,41373.0,67464.0,2.0,0.2990590773150119
27_0_4.0,209.54273026226966,0.8888929093270183,0.07666585759450588,67581.0,117090.0,2.0,-0.2777558840546308
27_0_5.0,137.4694435640603,0.633038677070155,0.05505290146487635,117670.0,131160.0,2.0,0.2558542322568631
27_0_6.0,119.92428409204427,0.7524045435451957,0.10225660155597564,131210.0,143500.0,2.0,-0.11936586647504065
27_0_7.0,189.57609176900363,0.6385521241028974,0.09904142249546276,144090.0,160660.0,2.0,0.11385241944229828
27_0_8.0,42.8391468951655,1.0484404259571976,0.10776088525633017,160670.0,660360.0,2.0,-0.4098883018543
27_0_9.0,67.90442489452403,0.4333308194455181,0.1556098891763424,660680.0,668670.0,2.0,0.6151096065116795
27_10_0.0,81.16854504876578,0.877033541701043,0.1011045889889965,9378.0,117670.0,1.0,
27_11_0.0,224.3222998184655,0.5590710846806464,0.067674724591994,13734.0,102890.0,1.0,
27_12_0.0,131.84199302620593,0.4367740661343888,0.09419362629710937,9810.0,496260.0,1.0,
27_13_0.0,144.99309973101464,0.6920276540551576,0.08836203078138499,9135.0,160670.0,1.0,
27_14_0.0,62.49428002460479,0.6673934945733183,0.09863871909154956,9666.0,117040.0,1.0,
27_1_0.0,389.38727189083033,0.5328325150149795,0.08480921793029958,9810.0,44712.0,1.0,
27_1_1.0,330.4252811665217,0.8992948464142271,0.08144071243194452,44721.0,51606.0,2.0,-0.3664623313992477
27_1_2.0,42.68645293278771,0.601931422917691,0.08647138755804512,51615.0,412890.0,2.0,0.2973634234965361
27_1_3.0,101.60529540980416,0.9112241153130212,0.07541563333205831,412900.0,425660.0,2.0,-0.3092926923953302
27_1_4.0,313.01726620850934,0.4871120835229962,0.09000077531958793,425670.0,496950.0,2.0,0.4241120317900252
27_1_5.0,44.849919153824366,1.031871448470561,0.14785569857157135,497020.0,660360.0,2.0,-0.5447593649475646
27_2_0.0,384.34481451544053,0.538862872949315,0.07984403577888224,10278.0,44712.0,1.0,
27_3_0.0,74.52518950000248,0.3727515826167957,0.06353981129484826,9027.0,36774.0,1.0,
27_4_0.0,84.69727593751517,0.8854239186553159,0.09213622843807556,15885.0,23904.0,1.0,
27_4_1.0,47.98793551965157,1.4216124834628034,0.13555435740627053,24147.0,24579.0,2.0,-0.536188564807487
27_4_2.0,181.47743816720364,0.6319140533683917,0.1356245517149182,25074.0,346200.0,2.0,0.7896984300944113
27_4_3.0,107.94313393035259,0.4647591155029299,0.0552040320433168,349810.0,412880.0,2.0,0.16715493786546187
27_5_0.0,48.57059500315504,0.8739136440174885,0.10814350782684344,9045.0,10764.0,1.0,
27_5_1.0,41.32914712789622,0.6285646776440178,0.07178168798694076,10845.0,23373.0,2.0,0.2453489663734707
27_5_2.0,43.98257307716954,0.8978455949889331,0.08947020328994433,23382.0,24723.0,2.0,-0.2692809173449152
27_5_3.0,235.3372645450484,0.6848172427102217,0.11211594614576943,24903.0,56394.0,2.0,0.2326403681788273
27_5_4.0,73.99782732330529,1.1060675767540016,0.113923042169673,56520.0,59454.0,2.0,-0.44086234994389584
27_5_5.0,206.68156259510064,0.5698084997936822,0.08802831201808017,59526.0,102890.0,2.0,0.5362590769603195
27_5_6.0,64.76723460761298,0.3685122282727769,0.07317391662387801,102990.0,121050.0,2.0,0.20129627152090526
27_5_7.0,42.49000441408869,0.7389655139407765,0.10654203644598917,121360.0,122730.0,2.0,-0.3704532856679996
27_6_0.0,50.38134420376933,0.9944534730225022,0.13539701083445502,9288.0,24066.0,1.0,
27_6_1.0,538.462762533513,0.6769691529719661,0.09703862062943316,24516.0,160670.0,2.0,0.31319016052354265
27_7_0.0,88.5498902038044,0.6660496665939369,0.0955376182625062,9252.0,23382.0,1.0,
27_8_0.0,388.02496851997176,0.7107812693134691,0.10055591639585112,9864.0,143500.0,1.0,
27_9_0.0,43.918644229985496,1.1249950586464827,0.1322967928110447,9009.0,9909.0,1.0,
27_9_1.0,213.06201617410068,0.8711282235680735,0.08569726191084764,10224.0,26901.0,2.0,0.2538668350784096
28_0_0.0,387.7291956214528,0.4984311307937957,0.10388741222317087,9054.0,83835.0,1.0,
28_0_1.0,413.76636539217753,0.19708275037827871,0.08258110358736855,84159.0,164590.0,2.0,0.3072317277245991
28_0_2.0,429.6676698872464,0.5015209780200427,0.07965381926089232,164610.0,253380.0,2.0,-0.3044382276417641
28_0_3.0,277.4844873840524,0.2914488190979372,0.07192430618708709,259680.0,302540.0,2.0,0.21007215892210573
28_0_4.0,172.51654016628055,0.4422190611734769,0.13355717568366582,302540.0,323270.0,3.0,0.2559380045299847
28_1_0.0,308.265785363155,0.4204159869372603,0.10878681274853516,9666.0,120570.0,1.0,
28_2_0.0,163.80889405144242,0.4886623087372602,0.05765110790115061,10242.0,83835.0,1.0,
28_3_0.0,143.14897864129716,0.4327626066843663,0.07063419645573242,9072.0,27747.0,1.0,
28_3_1.0,181.90206274994148,0.8592733574692213,0.10145995552235487,27756.0,39429.0,2.0,-0.4265107507848551
28_3_2.0,85.15675981837036,0.5375849766847821,0.0764604859972929,41355.0,253240.0,2.0,0.3216883807844393
28_4_0.0,77.3415531998509,0.41104147045861744,0.08247224682946565,10395.0,27738.0,1.0,
29_0_0.0,147.48873035159568,0.5737061630312377,0.08800525039786943,11817.0,29484.0,1.0,
29_0_1.0,134.49732209285048,0.7681909079646863,0.12884479001955593,29493.0,56889.0,2.0,-0.1944847449334487
29_0_2.0,432.20175942189417,0.4388287199097423,0.10348534337499113,56898.0,133550.0,2.0,0.32936218805494405
29_0_3.0,43.822055594802094,0.14188280180500878,0.08161797816220498,135010.0,139810.0,2.0,0.29694591810473353
29_0_4.0,169.1562809418727,0.5152424396447881,0.09436139163056352,139820.0,150120.0,3.0,-0.3745555978077282
29_1_0.0,181.53736487219646,0.677759595784145,0.11647637862138373,9009.0,21231.0,1.0,
29_1_1.0,229.1390418071377,0.3599017106066669,0.07847580923455827,23976.0,135050.0,2.0,0.3178578851774782
30_0_0.0,327.1477630172158,0.6832160444912451,0.10922169565211873,9081.0,48150.0,1.0,
30_0_1.0,37.11783209365033,0.4421334499360313,0.038488943555702926,48960.0,51912.0,3.0,0.2391665022380989
30_1_0.0,216.52207450503025,0.6966348727016228,0.09624001005076832,9639.0,48150.0,1.0,
30_1_1.0,37.11783209365033,0.4421334499360313,0.038488943555702926,48960.0,51912.0,3.0,0.251403637153079
31_0_0.0,56.70085435157321,0.6852123314316959,0.07593454940037205,11187.0,14346.0,1.0,
31_0_1.0,42.49327611962296,1.0884383162044449,0.1024999454602174,14355.0,15921.0,2.0,-0.4032259847727493
31_0_2.0,337.8090654297592,0.6688444023918293,0.1083313963211672,18612.0,52461.0,2.0,0.41467807102883936
31_0_3.0,178.75584589570587,0.8356239207528641,0.09343490343458308,52470.0,84213.0,2.0,-0.16186367557725834
31_0_4.0,358.37629580531615,0.5961781200445337,0.1099868515695396,104780.0,133310.0,3.0,0.2428381296468687
31_1_0.0,107.51896890748745,0.5740501887499929,0.08808886895964027,10062.0,16533.0,1.0,
31_1_1.0,150.90066051062146,0.8288073399063282,0.10640782455677804,16614.0,84213.0,2.0,-0.254757151156335
31_2_0.0,201.0632326588266,0.7530552957801746,0.0912970556912353,11511.0,105030.0,1.0,
32_0_0.0,379.44140504226783,0.7193694463076137,0.13015311105725647,9099.0,307660.0,1.0,
32_0_1.0,444.8939384375805,0.502053592840603,0.13177482244236435,308090.0,651220.0,2.0,0.21931757242253866
32_0_2.0,66.52013294382138,0.8268430895550104,0.09245669653395426,651230.0,655030.0,2.0,-0.3350958955662254
32_0_3.0,125.99623165956312,0.4734171299172432,0.06940884799622975,655040.0,719780.0,2.0,0.35342595963776724
32_0_4.0,290.12858996431095,0.5516169824800661,0.09711324737566923,719800.0,1020900.0,2.0,-0.07819985256282302
32_0_5.0,40.93333108251924,0.3648595381020598,0.07579995854705346,1027500.0,1030700.0,2.0,0.1867574443780064
32_0_6.0,258.0090065346253,0.7008562076082012,0.11514580536214795,1031100.0,1071500.0,2.0,-0.3359966695061413
32_0_7.0,61.36276819936488,0.2930901509468435,0.094767884891155,1071500.0,1102900.0,2.0,0.4077660566613576
32_0_8.0,192.8988247110016,0.4202788671163953,0.10432683259493176,1102900.0,1126300.0,3.0,-0.12968392873483936
32_10_0.0,147.3889858534417,0.4741984346045013,0.06129867903690232,9594.0,719780.0,1.0,
32_11_0.0,413.99001956900935,0.6159666575675808,0.12651421957967593,9819.0,1016600.0,1.0,
32_12_0.0,291.5248369520535,0.6312151259235674,0.11568721206230352,9108.0,1016600.0,1.0,
32_13_0.0,306.2331484461567,0.5024176204591838,0.09231800708212258,12609.0,1031100.0,1.0,
32_14_0.0,97.13652283477529,0.6734625469060477,0.1401500002609949,11196.0,1016000.0,1.0,
32_15_0.0,255.231738075283,0.7390792351492695,0.10226327591291808,9000.0,1071500.0,1.0,
32_16_0.0,89.76092357591742,0.3223784310708277,0.10343936683484517,9432.0,1102900.0,1.0,
32_17_0.0,225.865846648458,0.4235807503831281,0.10272375662880363,9126.0,1126300.0,4.0,
32_1_0.0,349.890596644025,0.5673357819175089,0.0625296814327381,9810.0,68796.0,1.0,
32_1_1.0,886.1068753689736,0.6680123484601008,0.11235131188708608,68805.0,1016000.0,2.0,-0.10067656654259216
32_2_0.0,323.5077224643126,0.5529332440071982,0.06734749234617725,9207.0,68796.0,1.0,
32_3_0.0,214.7960379694801,0.5543035106852277,0.07290282839897186,9999.0,68796.0,1.0,
32_4_0.0,140.95817262265132,0.5593332309946079,0.08936446740870135,13032.0,20070.0,1.0,
32_4_1.0,140.80081084366842,0.9759743276114368,0.1315943328498095,20079.0,40113.0,2.0,-0.4166410966168286
32_4_2.0,672.2111772616042,0.6179482649500783,0.0949441576125028,40428.0,1016600.0,2.0,0.3624246275149149
32_5_0.0,340.92460000580445,0.6393959504792796,0.09311215985739607,9054.0,649070.0,1.0,
32_6_0.0,258.01326077596104,0.6446440051459241,0.06878278692708675,9180.0,649070.0,1.0,
32_7_0.0,781.5470694153508,0.6285804742142324,0.09414798275752873,10008.0,1016600.0,1.0,
32_8_0.0,209.828995133358,0.8849942077665749,0.0719315543662555,9738.0,21600.0,1.0,
32_8_1.0,136.147034141903,0.4827168827686616,0.07233501098528951,33453.0,719780.0,2.0,0.4022773249979133
32_9_0.0,491.9319351851126,0.7106854586250317,0.09788347644677207,9036.0,994350.0,1.0,
33_0_0.0,747.2202331294427,0.3922182842711976,0.09052620985643213,9018.0,139820.0,1.0,
33_0_1.0,115.56746540550844,0.6664141443497915,0.07357271571820281,140150.0,159780.0,2.0,-0.279097222881731
33_0_2.0,106.12141161909821,0.4210436204033208,0.0875337334328729,159800.0,168360.0,3.0,0.24092733707340916
33_1_0.0,96.38427933703423,0.5760241620721942,0.05761096963678839,9396.0,17712.0,1.0,
33_2_0.0,158.2532248466344,0.5478882987046839,0.08266593537895275,9108.0,110520.0,1.0,
33_3_0.0,84.74689899029529,0.6958075823209023,0.07635569985643291,9837.0,159710.0,1.0,
38_0_0.0,530.7250348761576,0.7359857924057323,0.08172586401584604,9441.0,28098.0,1.0,
38_0_1.0,74.73746647937277,0.4072619897515688,0.08206315520051745,30573.0,49113.0,3.0,0.32584343215939954
39_0_0.0,444.8613523578505,0.5445639453897257,0.10146611012775374,9135.0,61605.0,1.0,
39_0_1.0,45.658952750063065,0.185510195149154,0.07582830759181151,62154.0,67068.0,3.0,0.34800341224015496
39_1_0.0,346.9092989217976,0.5267620048553319,0.1077543509461731,9108.0,62154.0,1.0,
40_0_0.0,589.9570848142454,0.8080086999961625,0.10848876722447956,9585.0,90414.0,1.0,
40_0_1.0,355.74812766327807,0.5209213925441606,0.0646341236099443,92214.0,101530.0,3.0,0.2792361114897301
40_1_0.0,556.9563611183198,0.8104773894889566,0.1104623570653242,9414.0,90414.0,1.0,
40_2_0.0,173.05809245357474,0.7126703835533271,0.07902983896957763,9360.0,71910.0,1.0,
40_3_0.0,60.97996762610818,0.6336257271193851,0.08187778630008134,10377.0,71901.0,1.0,
40_4_0.0,179.83678465964374,0.8279894935464391,0.112630470481926,9045.0,87966.0,1.0,
42_0_0.0,343.22280547235744,0.5781500286773877,0.06152547701910429,9000.0,85428.0,4.0,
42_1_0.0,301.7872927507646,0.6084831183887685,0.10477423249365024,12996.0,85428.0,4.0,
42_2_0.0,284.8985294846565,0.5667565644744288,0.05779386155925805,11322.0,85428.0,4.0,
42_3_0.0,218.110192723789,0.5509147528731504,0.05717231595476005,9927.0,85428.0,4.0,
42_4_0.0,70.78978712015201,0.5588794109989706,0.09050023347355626,9207.0,85428.0,4.0,
43_0_0.0,559.956561297305,0.7914289438076583,0.11879992090572335,9198.0,129950.0,1.0,
43_0_1.0,404.2768299808649,0.5461716935095001,0.07662667332474989,129960.0,165300.0,3.0,0.2552733460157256
43_1_0.0,78.44933540649023,0.6942122179043712,0.09794981053466352,9252.0,116870.0,1.0,
43_2_0.0,539.0351431248828,0.5966168880709221,0.1216304462049374,9720.0,165300.0,4.0,-0.2617072523440691
44_0_0.0,311.35532980123736,0.4990468253976135,0.09785380350865333,14112.0,61146.0,1.0,
44_0_1.0,106.27612162953336,0.2527462371978065,0.04204801596578155,61533.0,67977.0,3.0,0.2454958543820565
44_1_0.0,343.8523762235293,0.3918362924622491,0.11662267846706573,10836.0,67977.0,4.0,
6_0_0.0,773.9661946243688,0.626599738830553,0.10862938166633716,9603.0,199550.0,1.0,
6_0_1.0,241.21714950722992,0.510919250943167,0.1026179493586635,199790.0,510160.0,2.0,0.12697972142844394
6_0_2.0,3838.8847146738426,0.1198333977134621,0.06006509345384325,510260.0,3596400.0,3.0,0.38361575826612665
6_10_0.0,533.9919659413796,0.3821075657719918,0.10009208123160053,13167.0,343040.0,1.0,
6_11_0.0,455.2484253380883,0.4227193778114448,0.07481634284856382,9009.0,339320.0,1.0,
6_12_0.0,110.27519201829752,0.4511820713549121,0.07111768571847392,10017.0,107650.0,1.0,
6_13_0.0,566.2801067360334,0.21127833596037054,0.07519453424388617,10440.0,368660.0,1.0,
6_14_0.0,53.928753093841664,0.6905984351139216,0.07513614225858056,9702.0,12042.0,1.0,
6_14_1.0,3806.124188633478,0.12076817576194165,0.06214753976340196,12051.0,3596400.0,3.0,0.5698761531682276
6_15_0.0,298.1325225771465,0.5505859796000341,0.10701639394144584,9198.0,67734.0,1.0,
6_15_1.0,226.52236081571843,0.19127013249677008,0.06320238453919776,67752.0,103610.0,2.0,0.35931584710326403
6_15_2.0,325.20498845806475,0.3254727932572625,0.1346770349673603,103660.0,1434900.0,2.0,-0.1342026607604924
6_16_0.0,292.78195432078644,0.4957245324984705,0.09303580249950837,11367.0,70353.0,1.0,
6_17_0.0,231.4909072463958,0.1864652841651009,0.059236378813750615,9000.0,103610.0,1.0,
6_18_0.0,255.04751449569574,0.6696545544392556,0.11140859050295668,12294.0,50094.0,1.0,
6_18_1.0,303.4047212842081,0.2839719016111785,0.09336549920733546,51012.0,1435200.0,2.0,0.3856826528280772
6_19_0.0,96.88167780072132,0.6898712606499705,0.06410035813483694,9972.0,14922.0,1.0,
6_19_1.0,46.07771007854357,0.8829221954504054,0.09797130426447896,14931.0,37206.0,2.0,-0.1930509348004349
6_1_0.0,764.9697139016984,0.6273719823724847,0.1127157168160485,9000.0,199550.0,1.0,
6_20_0.0,271.7812903336703,0.6190303405989719,0.07365700573379311,14832.0,210080.0,1.0,
6_21_0.0,32.676295206060125,0.6331688847047536,0.07079533113554767,14319.0,16920.0,1.0,
6_21_1.0,37.446724013849646,0.9600548007346372,0.11403039473896365,16929.0,19332.0,2.0,-0.3268859160298836
6_21_2.0,3284.953782096124,0.11897418628563255,0.06221058752512496,20412.0,3596400.0,3.0,0.8411317954502694
6_22_0.0,107.37396697895413,0.6585709646942581,0.06558950200684682,9162.0,1165000.0,1.0,
