latitude,longitude,Junction Index,Stream Order,NI,receiver_NI,receiver_JI
-24.665773,-65.764568,0,1,2846,2845,1
-24.665774,-65.764598,0,1,2845,2929,1
-24.665801,-65.764627,0,1,2929,3014,1
-24.665829,-65.764656,0,1,3014,3099,1
-24.665857,-65.764685,0,1,3099,3185,1
-24.665884,-65.764714,0,1,3185,3272,1
-24.665912,-65.764743,0,1,3272,3359,1
-24.66594,-65.764771,0,1,3359,3447,1
-24.665967,-65.7648,0,1,3447,3446,1
-24.665968,-65.76483,0,1,3446,3445,1
-24.665969,-65.76486,0,1,3445,3355,1
-24.665942,-65.76489,0,1,3355,3266,1
-24.665916,-65.76492,0,1,3266,3177,1
-24.665889,-65.764951,0,1,3177,3089,1
-24.665863,-65.764981,0,1,3089,3088,1
-24.665864,-65.76501,0,1,3088,3087,1
-24.665864,-65.76504,0,1,3087,3086,1
-24.665865,-65.76507,0,1,3086,3085,1
-24.665866,-65.765099,0,1,3085,3084,1
-24.665866,-65.765129,0,1,3084,3083,1
-24.665867,-65.765158,0,1,3083,3082,1
-24.665868,-65.765188,0,1,3082,3081,1
-24.665868,-65.765218,0,1,3081,3080,1
-24.665869,-65.765247,0,1,3080,3166,1
-24.665896,-65.765276,0,1,3166,3253,1
-24.665924,-65.765305,0,1,3253,3340,1
-24.665952,-65.765334,0,1,3340,3428,1
-24.66598,-65.765363,0,1,3428,3516,1
-24.666007,-65.765392,0,1,3516,3604,1
-24.666035,-65.765421,1,2,3604,3692,2
-24.666063,-65.76545,1,2,3692,3782,2
-24.66609,-65.765449,1,2,3782,3872,2
-24.666117,-65.765448,1,2,3872,3962,2
-24.666144,-65.765447,1,2,3962,4052,2
-24.666171,-65.765447,1,2,4052,4141,2
-24.666199,-65.765476,1,2,4141,4231,2
-24.666226,-65.765505,1,2,4231,4322,2
-24.666253,-65.765504,1,2,4322,4413,2
-24.66628,-65.765503,1,2,4413,4503,2
-24.666307,-65.765502,1,2,4503,4593,2
-24.666334,-65.765502,1,2,4593,4683,2
-24.666361,-65.765501,1,2,4683,4773,2
-24.666389,-65.76553,1,2,4773,4864,2
-24.666416,-65.765529,1,2,4864,4955,2
-24.666443,-65.765529,1,2,4955,5046,2
-24.66647,-65.765528,1,2,5046,5137,2
-24.666497,-65.765527,1,2,5137,5228,2
-24.666524,-65.765526,1,2,5228,5318,2
-24.666552,-65.765555,1,2,5318,5409,2
-24.666579,-65.765555,1,2,5409,5500,2
-24.666606,-65.765554,1,2,5500,5590,2
-24.666634,-65.765583,1,2,5590,5681,2
-24.666661,-65.765582,1,2,5681,5772,2
-24.666688,-65.765582,1,2,5772,5862,2
-24.666716,-65.76561,1,2,5862,5953,2
-24.666743,-65.76561,1,2,5953,6044,2
-24.66677,-65.765609,1,2,6044,6135,2
-24.666797,-65.765608,1,2,6135,6226,2
-24.666824,-65.765608,1,2,6226,6317,2
-24.666851,-65.765607,1,2,6317,6408,2
-24.666878,-65.765606,1,2,6408,6500,2
-24.666905,-65.765606,1,2,6500,6592,2
-24.666932,-65.765605,1,2,6592,6684,2
-24.666959,-65.765604,1,2,6684,6776,2
-24.666986,-65.765603,1,2,6776,6868,2
-24.667013,-65.765603,1,2,6868,6960,2
-24.66704,-65.765602,1,2,6960,7053,2
-24.667067,-65.765601,1,2,7053,7146,2
-24.667094,-65.765601,1,2,7146,7240,2
-24.667121,-65.7656,1,2,7240,7335,2
-24.667148,-65.765599,1,2,7335,7430,2
-24.667176,-65.765599,1,2,7430,7524,2
-24.667203,-65.765627,1,2,7524,7620,2
-24.66723,-65.765627,1,2,7620,7716,2
-24.667257,-65.765626,1,2,7716,7813,2
-24.667284,-65.765625,1,2,7813,7910,2
-24.667311,-65.765625,1,2,7910,8009,2
-24.667338,-65.765624,1,2,8009,8108,2
-24.667366,-65.765623,1,2,8108,8207,2
-24.667393,-65.765623,1,2,8207,8307,2
-24.66742,-65.765622,2,2,8307,8412,3
-24.667447,-65.765621,2,2,8412,8519,3
-24.667474,-65.76562,2,2,8519,8631,3
-24.667501,-65.76562,2,2,8631,8746,3
-24.667528,-65.765619,2,2,8746,8862,3
-24.667556,-65.765648,2,2,8862,8981,3
-24.667583,-65.765647,2,2,8981,9102,3
-24.66761,-65.765676,2,2,9102,9227,3
-24.667637,-65.765675,2,2,9227,9354,3
-24.667664,-65.765675,2,2,9354,9482,3
-24.667692,-65.765704,2,2,9482,9612,3
-24.66772,-65.765733,2,2,9612,9745,3
-24.667747,-65.765732,2,2,9745,9880,3
-24.667774,-65.765731,2,2,9880,10024,3
-24.667802,-65.76576,2,2,10024,10177,3
-24.667829,-65.765759,2,2,10177,10338,3
-24.667856,-65.765788,2,2,10338,10509,3
-24.667884,-65.765817,2,2,10509,10692,3
-24.667912,-65.765846,2,2,10692,10892,3
-24.667939,-65.765845,2,2,10892,11102,3
-24.667966,-65.765874,2,2,11102,11320,3
-24.667994,-65.765903,2,2,11320,11547,3
-24.668022,-65.765932,2,2,11547,11793,3
-24.668049,-65.765961,2,2,11793,12042,3
-24.668077,-65.76596,2,2,12042,12293,3
-24.668104,-65.765989,2,2,12293,12546,3
-24.668132,-65.766018,2,2,12546,12802,3
-24.66816,-65.766047,2,2,12802,13061,3
-24.668187,-65.766076,2,2,13061,13323,3
-24.668214,-65.766075,2,2,13323,13587,3
-24.668241,-65.766075,2,2,13587,13852,3
-24.668269,-65.766103,2,2,13852,14118,3
-24.668297,-65.766132,2,2,14118,14387,3
-24.668324,-65.766161,2,2,14387,14658,3
-24.668352,-65.76619,2,2,14658,14931,3
-24.668379,-65.766189,2,2,14931,15204,3
-24.668407,-65.766218,2,2,15204,15481,3
-24.668434,-65.766218,2,2,15481,15758,3
-24.668462,-65.766247,2,2,15758,16041,3
-24.668489,-65.766246,2,2,16041,16337,3
-24.668516,-65.766245,2,2,16337,16639,3
-24.668543,-65.766274,2,2,16639,16944,3
-24.668571,-65.766303,2,2,16944,17251,3
-24.668599,-65.766332,2,2,17251,17561,3
-24.668626,-65.766361,2,2,17561,17875,3
-24.668654,-65.76639,2,2,17875,18190,3
-24.668682,-65.766419,2,2,18190,18506,3
-24.66871,-65.766448,2,2,18506,18824,3
-24.668737,-65.766476,2,2,18824,19143,3
-24.668765,-65.766505,2,2,19143,19462,3
-24.668793,-65.766534,2,2,19462,19782,3
-24.66882,-65.766563,2,2,19782,20102,3
-24.668848,-65.766592,2,2,20102,20423,3
-24.668875,-65.766591,2,2,20423,20744,3
-24.668902,-65.766591,2,2,20744,21065,3
-24.668929,-65.76659,2,2,21065,21387,3
-24.668956,-65.766589,2,2,21387,21708,3
-24.668984,-65.766618,2,2,21708,22031,3
-24.669011,-65.766617,2,2,22031,22354,3
-24.669039,-65.766646,2,2,22354,22681,3
-24.669066,-65.766675,2,2,22681,23017,3
-24.669094,-65.766704,2,2,23017,23368,3
-24.669122,-65.766733,2,2,23368,23733,3
-24.669149,-65.766762,2,2,23733,24099,3
-24.669177,-65.766791,2,2,24099,24468,3
-24.669204,-65.76679,2,2,24468,24838,3
-24.669232,-65.766819,2,2,24838,25209,3
-24.669259,-65.766848,2,2,25209,25583,3
-24.669287,-65.766847,2,2,25583,25957,3
-24.669314,-65.766876,2,2,25957,26333,3
-24.669342,-65.766905,2,2,26333,26711,3
-24.66937,-65.766934,2,2,26711,27089,3
-24.669397,-65.766963,2,2,27089,27468,3
-24.669425,-65.766992,2,2,27468,27847,3
-24.669453,-65.767021,2,2,27847,28228,3
-24.66948,-65.76705,2,2,28228,28610,3
-24.669507,-65.767049,2,2,28610,28992,3
-24.669534,-65.767048,2,2,28992,29372,3
-24.669562,-65.767077,2,2,29372,29754,3
-24.669589,-65.767076,2,2,29754,30135,3
-24.669616,-65.767076,2,2,30135,30517,3
-24.669643,-65.767075,2,2,30517,30899,3
-24.66967,-65.767074,2,2,30899,31282,3
-24.669697,-65.767074,2,2,31282,31665,3
-24.669724,-65.767073,2,2,31665,32048,3
-24.669752,-65.767072,2,2,32048,32431,3
-24.669779,-65.767101,2,2,32431,32814,3
-24.669806,-65.7671,2,2,32814,33196,3
-24.669834,-65.767129,2,2,33196,33577,3
-24.669862,-65.767158,2,2,33577,33959,3
-24.669889,-65.767187,2,2,33959,34341,3
-24.669917,-65.767216,2,2,34341,34722,3
-24.669945,-65.767245,2,2,34722,35103,3
-24.669972,-65.767274,2,2,35103,35485,3
-24.67,-65.767303,2,2,35485,35866,3
-24.670028,-65.767332,2,2,35866,36247,3
-24.670055,-65.767361,2,2,36247,36628,3
-24.670083,-65.76739,3,3,36628,37009,4
-24.670111,-65.767418,3,3,37009,37390,4
-24.670139,-65.767447,3,3,37390,37770,4
-24.670166,-65.767476,3,3,37770,38150,4
-24.670194,-65.767505,3,3,38150,38529,4
-24.670222,-65.767534,3,3,38529,38908,4
-24.670249,-65.767563,3,3,38908,39287,4
-24.670277,-65.767592,3,3,39287,39665,4
-24.670305,-65.767621,3,3,39665,39664,4
-24.670305,-65.76765,3,3,39664,40042,4
-24.670333,-65.767679,3,3,40042,40419,4
-24.670361,-65.767708,3,3,40419,40795,4
-24.670388,-65.767737,3,3,40795,41171,4
-24.670416,-65.767766,3,3,41171,41546,4
-24.670444,-65.767795,3,3,41546,41545,4
-24.670444,-65.767825,3,3,41545,41544,4
-24.670445,-65.767854,3,3,41544,41919,4
-24.670473,-65.767883,3,3,41919,42293,4
-24.6705,-65.767912,3,3,42293,42666,4
-24.670528,-65.767941,3,3,42666,43039,4
-24.670556,-65.76797,3,3,43039,43411,4
-24.670583,-65.767999,3,3,43411,43410,4
-24.670584,-65.768028,3,3,43410,43782,4
-24.670612,-65.768057,3,3,43782,44153,4
-24.670639,-65.768086,3,3,44153,44525,4
-24.670667,-65.768115,3,3,44525,44524,4
-24.670668,-65.768145,3,3,44524,44896,4
-24.670695,-65.768173,3,3,44896,44895,4
-24.670696,-65.768203,3,3,44895,44894,4
-24.670697,-65.768233,3,3,44894,45265,4
-24.670724,-65.768262,3,3,45265,45636,4
-24.670752,-65.768291,3,3,45636,46006,4
-24.67078,-65.768319,3,3,46006,46376,4
-24.670808,-65.768348,3,3,46376,46745,4
-24.670835,-65.768377,3,3,46745,47114,4
-24.670863,-65.768406,3,3,47114,47113,4
-24.670864,-65.768436,4,3,47113,47481,5
-24.670891,-65.768465,4,3,47481,47849,5
-24.670919,-65.768494,4,3,47849,47848,5
-24.67092,-65.768523,4,3,47848,48215,5
-24.670947,-65.768552,4,3,48215,48583,5
-24.670975,-65.768581,4,3,48583,48952,5
-24.671003,-65.76861,4,3,48952,49321,5
-24.67103,-65.768639,4,3,49321,49691,5
-24.671058,-65.768668,4,3,49691,50061,5
-24.671086,-65.768697,4,3,50061,50431,5
-24.671113,-65.768725,4,3,50431,50802,5
-24.671141,-65.768754,4,3,50802,51173,5
-24.671169,-65.768783,4,3,51173,51545,5
-24.671196,-65.768812,4,3,51545,51917,5
-24.671224,-65.768841,4,3,51917,52290,5
-24.671252,-65.76887,4,3,52290,52663,5
-24.67128,-65.768899,4,3,52663,53037,5
-24.671307,-65.768928,4,3,53037,53036,5
-24.671308,-65.768957,4,3,53036,53410,5
-24.671336,-65.768986,4,3,53410,53409,5
-24.671336,-65.769016,4,3,53409,53784,5
-24.671364,-65.769045,4,3,53784,54160,5
-24.671392,-65.769074,4,3,54160,54159,5
-24.671392,-65.769103,4,3,54159,54535,5
-24.67142,-65.769132,4,3,54535,54534,5
-24.67142,-65.769162,4,3,54534,54533,5
-24.671421,-65.769191,4,3,54533,54532,5
-24.671422,-65.769221,4,3,54532,54531,5
-24.671422,-65.769251,4,3,54531,54908,5
-24.67145,-65.76928,4,3,54908,54907,5
-24.671451,-65.769309,4,3,54907,54906,5
-24.671451,-65.769339,4,3,54906,54905,5
-24.671452,-65.769368,4,3,54905,54904,5
-24.671453,-65.769398,4,3,54904,55282,5
-24.67148,-65.769427,4,3,55282,55661,5
-24.671508,-65.769456,4,3,55661,56041,5
-24.671535,-65.769455,4,3,56041,56421,5
-24.671563,-65.769484,4,3,56421,56420,5
-24.671563,-65.769514,4,3,56420,56800,5
-24.671591,-65.769543,4,3,56800,57180,5
-24.671619,-65.769571,4,3,57180,57561,5
-24.671646,-65.7696,4,3,57561,57942,5
-24.671674,-65.769629,4,3,57942,58324,5
-24.671702,-65.769658,4,3,58324,58323,5
-24.671702,-65.769688,4,3,58323,58322,5
-24.671703,-65.769717,4,3,58322,58703,5
-24.671731,-65.769746,4,3,58703,58702,5
-24.671731,-65.769776,4,3,58702,58701,5
-24.671732,-65.769805,4,3,58701,58700,5
-24.671733,-65.769835,4,3,58700,59081,5
-24.67176,-65.769864,4,3,59081,59080,5
-24.671761,-65.769894,4,3,59080,59079,5
-24.671762,-65.769923,4,3,59079,59460,5
-24.671789,-65.769952,4,3,59460,59841,5
-24.671817,-65.769981,4,3,59841,60222,5
-24.671845,-65.77001,4,3,60222,60221,5
-24.671845,-65.77004,4,3,60221,60220,5
-24.671846,-65.770069,4,3,60220,60219,5
-24.671847,-65.770099,4,3,60219,60601,5
-24.671874,-65.770128,4,3,60601,60983,5
-24.671902,-65.770157,4,3,60983,61365,5
-24.67193,-65.770185,4,3,61365,61747,5
-24.671957,-65.770214,4,3,61747,62129,5
-24.671985,-65.770243,4,3,62129,62511,5
-24.672013,-65.770272,4,3,62511,62893,5
-24.67204,-65.770301,4,3,62893,63275,5
-24.672068,-65.77033,4,3,63275,63658,5
-24.672096,-65.770359,4,3,63658,64041,5
-24.672124,-65.770388,4,3,64041,64424,5
-24.672151,-65.770417,4,3,64424,64423,5
-24.672152,-65.770446,4,3,64423,64422,5
-24.672153,-65.770476,4,3,64422,64805,5
-24.67218,-65.770505,4,3,64805,65189,5
-24.672208,-65.770534,4,3,65189,65573,5
-24.672236,-65.770563,4,3,65573,65957,5
-24.672263,-65.770592,4,3,65957,66341,5
-24.672291,-65.77062,4,3,66341,66725,5
-24.672319,-65.770649,4,3,66725,67109,5
-24.672346,-65.770678,4,3,67109,67494,5
-24.672374,-65.770707,4,3,67494,67878,5
-24.672402,-65.770736,4,3,67878,67877,5
-24.672402,-65.770766,4,3,67877,68262,5
-24.67243,-65.770795,4,3,68262,68647,5
-24.672458,-65.770824,4,3,68647,68646,5
-24.672458,-65.770853,4,3,68646,68645,5
-24.672459,-65.770883,4,3,68645,68644,5
-24.67246,-65.770912,4,3,68644,69029,5
-24.672487,-65.770941,4,3,69029,69414,5
-24.672515,-65.77097,4,3,69414,69798,5
-24.672543,-65.770999,4,3,69798,69797,5
-24.672543,-65.771029,4,3,69797,70181,5
-24.672571,-65.771058,4,3,70181,70180,5
-24.672572,-65.771087,4,3,70180,70564,5
-24.672599,-65.771116,4,3,70564,70948,5
-24.672627,-65.771145,4,3,70948,71332,5
-24.672655,-65.771174,4,3,71332,71716,5
-24.672682,-65.771203,4,3,71716,72100,5
-24.67271,-65.771232,4,3,72100,72099,5
-24.672711,-65.771261,4,3,72099,72482,5
-24.672738,-65.77129,4,3,72482,72864,5
-24.672766,-65.771319,4,3,72864,73245,5
-24.672794,-65.771348,4,3,73245,73244,5
-24.672794,-65.771378,4,3,73244,73625,5
-24.672822,-65.771407,4,3,73625,74006,5
-24.67285,-65.771435,4,3,74006,74387,5
-24.672877,-65.771464,4,3,74387,74386,5
-24.672878,-65.771494,4,3,74386,74767,5
-24.672906,-65.771523,4,3,74767,75149,5
-24.672934,-65.771552,4,3,75149,75148,5
-24.672934,-65.771581,4,3,75148,75147,5
-24.672935,-65.771611,4,3,75147,75146,5
-24.672935,-65.771641,4,3,75146,75145,5
-24.672936,-65.77167,4,3,75145,75144,5
-24.672937,-65.7717,4,3,75144,75143,5
-24.672937,-65.771729,4,3,75143,75142,5
-24.672938,-65.771759,4,3,75142,75141,5
-24.672939,-65.771789,4,3,75141,75140,5
-24.672939,-65.771818,4,3,75140,75139,5
-24.67294,-65.771848,4,3,75139,75138,5
-24.672941,-65.771877,4,3,75138,75137,5
-24.672941,-65.771907,4,3,75137,75136,5
-24.672942,-65.771937,4,3,75136,75135,5
-24.672942,-65.771966,4,3,75135,75134,5
-24.672943,-65.771996,4,3,75134,75133,5
-24.672944,-65.772025,4,3,75133,75132,5
-24.672944,-65.772055,4,3,75132,75131,5
-24.672945,-65.772085,4,3,75131,75130,5
-24.672946,-65.772114,5,3,75130,75129,6
-24.672946,-65.772144,5,3,75129,75511,6
-24.672974,-65.772173,5,3,75511,75893,6
-24.673002,-65.772202,5,3,75893,76275,6
-24.673029,-65.772231,5,3,76275,76663,6
-24.673057,-65.772259,5,3,76663,77066,6
-24.673085,-65.772288,5,3,77066,77475,6
-24.673112,-65.772317,5,3,77475,77885,6
-24.67314,-65.772346,5,3,77885,78296,6
-24.673168,-65.772375,5,3,78296,78708,6
-24.673195,-65.772404,5,3,78708,79122,6
-24.673223,-65.772433,5,3,79122,79121,6
-24.673224,-65.772463,5,3,79121,79536,6
-24.673251,-65.772491,5,3,79536,79951,6
-24.673279,-65.77252,5,3,79951,80366,6
-24.673307,-65.772549,5,3,80366,80781,6
-24.673335,-65.772578,5,3,80781,81197,6
-24.673362,-65.772607,5,3,81197,81196,6
-24.673363,-65.772637,5,3,81196,81195,6
-24.673363,-65.772666,5,3,81195,81194,6
-24.673364,-65.772696,5,3,81194,81610,6
-24.673392,-65.772725,5,3,81610,82026,6
-24.67342,-65.772754,5,3,82026,82441,6
-24.673447,-65.772783,5,3,82441,82856,6
-24.673475,-65.772812,5,3,82856,83272,6
-24.673502,-65.772811,5,3,83272,83686,6
-24.67353,-65.77284,5,3,83686,84097,6
-24.673557,-65.772869,5,3,84097,84505,6
-24.673585,-65.772898,5,3,84505,84911,6
-24.673613,-65.772927,5,3,84911,85315,6
-24.67364,-65.772956,5,3,85315,85717,6
-24.673668,-65.772985,5,3,85717,86116,6
-24.673696,-65.773014,5,3,86116,86515,6
-24.673723,-65.773013,5,3,86515,86911,6
-24.67375,-65.773012,5,3,86911,87305,6
-24.673777,-65.773012,5,3,87305,87698,6
-24.673804,-65.773011,5,3,87698,87697,6
-24.673805,-65.773041,5,3,87697,88087,6
-24.673832,-65.77307,5,3,88087,88475,6
-24.67386,-65.773098,5,3,88475,88862,6
-24.673888,-65.773127,5,3,88862,89246,6
-24.673915,-65.773156,5,3,89246,89629,6
-24.673943,-65.773185,5,3,89629,90008,6
-24.673971,-65.773214,5,3,90008,90386,6
-24.673998,-65.773243,5,3,90386,90761,6
-24.674026,-65.773272,5,3,90761,91134,6
-24.674054,-65.773301,5,3,91134,91505,6
-24.674081,-65.77333,5,3,91505,91875,6
-24.674109,-65.773329,5,3,91875,92241,6
-24.674136,-65.773358,5,3,92241,92608,6
-24.674163,-65.773357,5,3,92608,92970,6
-24.674191,-65.773386,5,3,92970,93331,6
-24.674219,-65.773415,5,3,93331,93692,6
-24.674246,-65.773444,5,3,93692,94050,6
-24.674274,-65.773473,5,3,94050,94407,6
-24.674302,-65.773502,5,3,94407,94763,6
-24.674329,-65.773531,5,3,94763,95118,6
-24.674357,-65.77356,5,3,95118,95470,6
-24.674385,-65.773588,5,3,95470,95822,6
-24.674412,-65.773588,5,3,95822,96169,6
-24.67444,-65.773617,5,3,96169,96517,6
-24.674467,-65.773616,5,3,96517,96862,6
-24.674494,-65.773615,5,3,96862,97203,6
-24.674521,-65.773644,5,3,97203,97540,6
-24.674549,-65.773673,5,3,97540,97873,6
-24.674577,-65.773702,5,3,97873,98204,6
-24.674604,-65.773731,5,3,98204,98532,6
-24.674632,-65.77376,5,3,98532,98857,6
-24.674659,-65.773759,5,3,98857,99177,6
-24.674686,-65.773758,5,3,99177,99495,6
-24.674713,-65.773758,5,3,99495,99811,6
-24.67474,-65.773757,5,3,99811,100125,6
-24.674767,-65.773756,5,3,100125,100437,6
-24.674794,-65.773756,5,3,100437,100746,6
-24.674821,-65.773755,5,3,100746,101053,6
-24.674848,-65.773754,5,3,101053,101357,6
-24.674876,-65.773754,5,3,101357,101658,6
-24.674903,-65.773753,5,3,101658,101956,6
-24.67493,-65.773752,5,3,101956,102252,6
-24.674957,-65.773751,5,3,102252,102544,6
-24.674984,-65.773751,5,3,102544,102833,6
-24.675011,-65.77375,5,3,102833,103122,6
-24.675037,-65.77372,5,3,103122,103407,6
-24.675064,-65.773719,5,3,103407,103688,6
-24.675091,-65.773718,5,3,103688,103968,6
-24.675118,-65.773718,5,3,103968,104246,6
-24.675145,-65.773717,5,3,104246,104522,6
-24.675172,-65.773716,5,3,104522,104795,6
-24.6752,-65.773745,5,3,104795,105067,6
-24.675227,-65.773744,5,3,105067,105336,6
-24.675255,-65.773773,5,3,105336,105603,6
-24.675283,-65.773802,5,3,105603,105868,6
-24.67531,-65.773831,5,3,105868,106133,6
-24.675337,-65.773831,6,3,106133,106133,6
-24.665871,-65.765366,7,1,3076,3163,1
-24.665898,-65.765365,7,1,3163,3251,1
-24.665925,-65.765364,7,1,3251,3338,1
-24.665953,-65.765393,7,1,3338,3427,1
-24.66598,-65.765392,7,1,3427,3515,1
-24.666008,-65.765421,7,1,3515,3604,1
-24.667053,-65.76495,8,1,7075,7074,2
-24.667054,-65.76498,8,1,7074,7073,2
-24.667055,-65.765009,8,1,7073,7165,2
-24.667082,-65.765038,8,1,7165,7164,2
-24.667083,-65.765068,8,1,7164,7257,2
-24.667111,-65.765097,8,1,7257,7351,2
-24.667138,-65.765126,8,1,7351,7445,2
-24.667166,-65.765155,8,1,7445,7539,2
-24.667194,-65.765183,8,1,7539,7634,2
-24.667221,-65.765212,8,1,7634,7729,2
-24.667249,-65.765241,8,1,7729,7728,2
-24.66725,-65.765271,8,1,7728,7727,2
-24.66725,-65.7653,8,1,7727,7726,2
-24.667251,-65.76533,8,1,7726,7725,2
-24.667252,-65.76536,8,1,7725,7724,2
-24.667252,-65.765389,8,1,7724,7723,2
-24.667253,-65.765419,8,1,7723,7722,2
-24.667254,-65.765448,8,1,7722,7818,2
-24.667281,-65.765477,8,1,7818,7914,2
-24.667309,-65.765506,8,1,7914,8012,2
-24.667337,-65.765535,8,1,8012,8110,2
-24.667364,-65.765564,8,1,8110,8208,2
-24.667392,-65.765593,8,1,8208,8307,2
-24.667533,-65.764612,9,1,8897,9015,10
-24.667561,-65.764641,9,1,9015,9014,10
-24.667562,-65.76467,9,1,9014,9135,10
-24.667589,-65.764699,9,1,9135,9259,10
-24.667617,-65.764728,9,1,9259,9385,10
-24.667645,-65.764757,9,1,9385,9513,10
-24.667672,-65.764786,9,1,9513,9643,10
-24.6677,-65.764815,9,1,9643,9775,10
-24.667728,-65.764844,9,1,9775,9909,10
-24.667755,-65.764873,9,1,9909,10053,10
-24.667783,-65.764902,9,1,10053,10205,10
-24.667811,-65.764931,9,1,10205,10366,10
-24.667838,-65.764959,9,1,10366,10537,10
-24.667866,-65.764988,9,1,10537,10720,10
-24.667894,-65.765017,9,1,10720,10919,10
-24.667921,-65.765046,9,1,10919,11129,10
-24.667949,-65.765075,9,1,11129,11347,10
-24.667977,-65.765104,9,1,11347,11575,10
-24.668004,-65.765103,9,1,11575,11821,10
-24.668032,-65.765132,9,1,11821,12069,10
-24.668059,-65.765161,9,1,12069,12320,10
-24.668087,-65.76519,9,1,12320,12573,10
-24.668115,-65.765219,9,1,12573,12829,10
-24.668142,-65.765248,9,1,12829,13088,10
-24.66817,-65.765277,9,1,13088,13349,10
-24.668198,-65.765306,9,1,13349,13612,10
-24.668225,-65.765334,9,1,13612,13877,10
-24.668253,-65.765363,9,1,13877,14144,10
-24.66828,-65.765363,9,1,14144,14413,10
-24.668308,-65.765392,9,1,14413,14684,10
-24.668336,-65.765421,9,1,14684,14956,10
-24.668363,-65.765449,9,1,14956,15229,10
-24.668391,-65.765478,9,1,15229,15505,10
-24.668419,-65.765507,9,1,15505,15782,10
-24.668446,-65.765536,9,1,15782,15781,10
-24.668447,-65.765566,9,1,15781,16063,10
-24.668475,-65.765595,9,1,16063,16358,10
-24.668502,-65.765624,9,1,16358,16660,10
-24.66853,-65.765652,9,1,16660,16966,10
-24.668557,-65.765652,9,1,16966,17273,10
-24.668585,-65.765681,9,1,17273,17583,10
-24.668612,-65.76571,9,1,17583,17897,10
-24.66864,-65.765738,9,1,17897,18212,10
-24.668668,-65.765767,9,1,18212,18528,10
-24.668696,-65.765796,9,1,18528,18846,10
-24.668723,-65.765825,9,1,18846,19165,10
-24.668751,-65.765854,9,1,19165,19485,10
-24.668778,-65.765853,9,1,19485,19806,10
-24.668805,-65.765853,9,1,19806,20126,10
-24.668833,-65.765882,9,1,20126,20446,10
-24.66886,-65.76591,9,1,20446,20766,10
-24.668888,-65.765939,9,1,20766,21087,10
-24.668915,-65.765939,9,1,21087,21409,10
-24.668942,-65.765938,9,1,21409,21730,10
-24.66897,-65.765967,9,1,21730,22053,10
-24.668997,-65.765966,9,1,22053,22376,10
-24.669025,-65.765995,9,1,22376,22703,10
-24.669052,-65.766024,9,1,22703,23039,10
-24.66908,-65.766053,9,1,23039,23390,10
-24.669108,-65.766082,9,1,23390,23755,10
-24.669135,-65.766111,9,1,23755,24121,10
-24.669163,-65.76614,9,1,24121,24490,10
-24.66919,-65.766139,9,1,24490,24860,10
-24.669218,-65.766168,9,1,24860,25232,10
-24.669245,-65.766167,9,1,25232,25606,10
-24.669272,-65.766166,9,1,25606,25980,10
-24.6693,-65.766195,9,1,25980,26356,10
-24.669327,-65.766224,9,1,26356,26735,10
-24.669354,-65.766224,9,1,26735,27113,10
-24.669382,-65.766252,9,1,27113,27492,10
-24.66941,-65.766281,9,1,27492,27872,10
-24.669437,-65.766281,9,1,27872,28254,10
-24.669464,-65.76628,9,1,28254,28635,10
-24.669491,-65.766309,9,1,28635,29016,10
-24.669519,-65.766338,9,1,29016,29396,10
-24.669547,-65.766367,9,1,29396,29777,10
-24.669575,-65.766396,9,1,29777,30157,10
-24.669602,-65.766425,9,1,30157,30538,10
-24.66963,-65.766453,9,1,30538,30919,10
-24.669658,-65.766482,9,1,30919,31301,10
-24.669685,-65.766511,9,1,31301,31683,10
-24.669713,-65.76654,9,1,31683,32065,10
-24.669741,-65.766569,10,2,32065,32448,3
-24.669768,-65.766598,10,2,32448,32447,3
-24.669769,-65.766628,10,2,32447,32829,3
-24.669797,-65.766656,10,2,32829,33211,3
-24.669824,-65.766685,10,2,33211,33592,3
-24.669852,-65.766714,10,2,33592,33974,3
-24.66988,-65.766743,10,2,33974,33973,3
-24.66988,-65.766773,10,2,33973,33972,3
-24.669881,-65.766802,10,2,33972,34354,3
-24.669909,-65.766831,10,2,34354,34353,3
-24.669909,-65.766861,10,2,34353,34734,3
-24.669937,-65.76689,10,2,34734,34733,3
-24.669938,-65.766919,10,2,34733,35114,3
-24.669965,-65.766948,10,2,35114,35113,3
-24.669966,-65.766978,10,2,35113,35495,3
-24.669994,-65.767007,10,2,35495,35494,3
-24.669994,-65.767036,10,2,35494,35493,3
-24.669995,-65.767066,10,2,35493,35492,3
-24.669996,-65.767096,10,2,35492,35491,3
-24.669996,-65.767125,10,2,35491,35490,3
-24.669997,-65.767155,10,2,35490,35489,3
-24.669998,-65.767184,10,2,35489,35488,3
-24.669998,-65.767214,10,2,35488,35487,3
-24.669999,-65.767244,10,2,35487,35868,3
-24.670026,-65.767273,10,2,35868,36249,3
-24.670054,-65.767301,10,2,36249,36248,3
-24.670055,-65.767331,10,2,36248,36629,3
-24.670083,-65.76736,10,2,36629,36628,3
-24.668962,-65.765582,11,1,21743,22065,12
-24.668989,-65.765611,11,1,22065,22388,12
-24.669017,-65.76564,11,1,22388,22715,12
-24.669045,-65.765669,11,1,22715,23051,12
-24.669072,-65.765698,11,1,23051,23402,12
-24.6691,-65.765727,11,1,23402,23767,12
-24.669128,-65.765755,11,1,23767,24133,12
-24.669155,-65.765784,11,1,24133,24501,12
