ccID,ccLength,ccMeanSlope,ccStdSlope,minDrainageArea,maxDrainageArea,segmentLocation,slopeChangeToPrevCC,meanKSN
20_0_0.0,625.209755714482,0.6718431053473126,0.07975160717380864,9432.3,110860.0,4.0,0.24410270161330122,50.76516666666665
20_1_0.0,624.8205739203574,0.6814942870317355,0.08453961770459661,9126.3,110860.0,4.0,0.25095503792360374,50.265661290322576
20_2_0.0,487.6646256702616,0.6573907407442574,0.08969642918548701,9135.3,110860.0,4.0,0.24706671208543585,44.68431851851852
20_3_0.0,398.9420534387296,0.640006773693338,0.08567453253013975,9297.3,110860.0,4.0,,44.39259813084112
21_0_0.0,444.7446293464705,0.7413400389155759,0.04475258037625344,9243.3,57674.0,4.0,,43.59130158730158
21_1_0.0,309.24381850450237,0.6543841648959177,0.13072533336578326,9333.3,57674.0,4.0,0.4171357363348078,35.27556470588235
22_0_0.0,138.3848873887077,0.5650295625180901,0.05835852034735109,10998.0,20782.0,1.0,,25.851871794871794
22_0_1.0,481.474023453126,0.7225394418819325,0.12127632382472167,20791.0,56423.0,3.0,-0.14524227283371072,49.10592700729928
23_0_0.0,857.7660709878799,0.723093928581052,0.048636511644997715,9000.3,133100.0,4.0,,52.368301652892576
23_1_0.0,791.8881475579557,0.7094602380604372,0.04567006808234854,9054.3,133100.0,4.0,,47.99049537037036
23_2_0.0,734.4640090624864,0.7139598577947106,0.04710475304968175,9756.3,133100.0,4.0,,56.181556097561
23_3_0.0,683.314970178798,0.7098291417208684,0.049715218726216204,12870.0,133100.0,4.0,,56.68356613756615
23_4_0.0,616.3074555644218,0.6966301545386024,0.02931867476508421,9225.3,133100.0,4.0,,50.149939024390235
23_5_0.0,186.6129010511331,0.6883126567714657,0.023059457919464555,12762.0,133100.0,4.0,,38.14184905660378
24_0_0.0,530.7252011629179,0.7359930233196178,0.08175686208033794,9441.3,27865.0,1.0,,39.901653594771254
24_0_1.0,84.68245599335104,0.3699629210809656,0.12128159702630717,30340.0,78122.0,3.0,0.34229186169601244,31.613173913043482
24_1_0.0,421.2610437289014,0.6763583459252763,0.07611886625568488,12501.0,78122.0,4.0,0.26482522286100973,33.845766666666655
25_0_0.0,576.215779934499,0.8107050318471943,0.10985734248364594,9054.3,80741.0,1.0,,59.037249999999986
25_0_1.0,343.0202520940553,0.5297351738807787,0.07757204654617937,82542.0,91641.0,3.0,0.28770099987506204,47.99289215686273
25_1_0.0,522.0649493418709,0.8016351293018903,0.11081142191876721,9090.3,82542.0,1.0,,61.219549295774655
25_2_0.0,159.3700657443923,0.7103062044021582,0.08301589127679228,9252.3,62237.0,1.0,,40.552375
25_3_0.0,179.83447250978813,0.8280212197956597,0.11260216270193978,9045.3,78293.0,1.0,,72.19509615384615
26_0_0.0,289.67147901871056,0.6050586400361918,0.10633065018435642,12699.0,77735.0,4.0,,35.75289610389611
26_1_0.0,242.5098541771877,0.5504681312086044,0.04079291920562293,14850.0,77735.0,4.0,,28.64608219178082
26_2_0.0,238.19192885588475,0.556901417660593,0.05698262321622555,11646.0,77735.0,4.0,,34.387565217391305
26_3_0.0,58.69124987745173,0.533340548891767,0.08009228276668308,9207.3,77735.0,4.0,,33.8410625
27_0_0.0,122.05640557404207,0.7204102041471957,0.07671767572973709,9207.3,22204.0,1.0,,31.336096774193546
27_0_1.0,605.7620516781582,0.8127037626862528,0.12552487590088507,22276.0,96771.0,2.0,-0.09626079982834823,63.48311180124222
27_0_2.0,420.3328861385748,0.5404284347408417,0.05903908863625193,96780.0,132680.0,3.0,0.2788174883193377,57.763916666666645
27_1_0.0,554.3213401567469,0.78696863595739,0.1200695067333735,9108.3,96825.0,1.0,,65.10830136986303
27_2_0.0,79.73547698777043,0.712581004657153,0.10504499352391457,9414.3,83775.0,1.0,,66.94528571428573
27_3_0.0,532.5583188483873,0.591731040249346,0.11712155302347271,9720.3,132680.0,4.0,,51.410509933774826
28_0_0.0,271.86261941198467,0.5674945044752843,0.05730518097142713,9126.3,41329.0,1.0,,31.732324675324683
28_0_1.0,185.5663743370394,0.9005016956689081,0.10255582785428967,41338.0,52517.0,2.0,-0.33300719119362365,68.95951020408164
28_0_2.0,282.4625462591134,0.4719988980603867,0.07769544805988944,52526.0,108360.0,3.0,0.42925113538317733,45.900297619047606
28_1_0.0,123.83263384386599,0.8165688493811477,0.0836275711551389,9324.3,13752.0,1.0,,33.76707407407408
28_2_0.0,250.96197066224337,0.5022983093607069,0.09673283997529916,10431.0,108360.0,4.0,,37.78974285714287
29_0_0.0,242.15165026314085,0.575902147781714,0.12302888933141838,10530.0,26407.0,1.0,,27.03646376811595
29_0_1.0,623.5008827749717,0.6458083004680927,0.1262648309973141,26416.0,105700.0,3.0,-0.06953687827284905,53.81180113636366
29_1_0.0,136.17131551438595,0.5163050472664114,0.06877104832309629,9630.3,19279.0,1.0,,28.673975000000002
29_1_1.0,632.4874156205459,0.64892731821602,0.12764702489532256,19288.0,105700.0,3.0,-0.13224182323326072,52.817268156424596
29_2_0.0,500.6905256537704,0.6126500883003235,0.11418425751389119,10071.0,105700.0,4.0,,49.10602173913045
2_0_0.0,809.1941965889105,0.6492341747946393,0.08044386728611869,9954.3,37711.0,1.0,,37.13447027027027
2_0_1.0,40.215179335556535,0.34250720230938586,0.04196586562186878,37720.0,70373.0,3.0,0.3055645056356748,30.115181818181817
2_1_0.0,274.37369850976273,0.49442579066797887,0.1141962955883285,16416.0,70373.0,4.0,,27.598985714285714
30_0_0.0,162.9412363870052,0.7275051691591645,0.08524407165485642,9180.3,27478.0,1.0,,34.56739999999999
30_0_1.0,41.253854773841844,0.9133985378198419,0.12341447021496861,27487.0,27667.0,2.0,-0.1858933686606774,39.64008333333333
30_0_2.0,249.77074866963625,0.6108631670110376,0.0634216874250935,27676.0,34894.0,2.0,0.3025353708088041,39.65171621621623
30_0_3.0,592.6619548695253,0.6745387675895711,0.11457004424380873,34903.0,48367.0,2.0,-0.06491667607709428,46.365040935672496
30_0_4.0,35.77401389560537,0.9269575997765155,0.006603333791572868,48376.0,52715.0,3.0,-0.2511777566883834,58.97745454545454
31_0_0.0,270.6672286391614,0.9002714676237658,0.09817756431684573,9063.3,19144.0,1.0,,40.48414864864864
31_0_1.0,102.41501550792836,0.6426804774406719,0.05774101446498205,19153.0,19423.0,2.0,0.25759099018309417,40.51338709677419
31_0_2.0,249.96394771238104,0.8322795722829941,0.10082725614283812,19432.0,102290.0,2.0,-0.1895990948423225,46.438214285714274
31_0_3.0,358.4769574833686,0.6239015832850017,0.08238226139609421,102510.0,193290.0,3.0,0.21115120603352178,72.27269072164945
31_1_0.0,545.8154189598869,0.8096107224420515,0.10825240096058507,11925.0,102640.0,1.0,,43.61498666666666
31_2_0.0,63.28911833878431,0.6691181087381209,0.0768624361748637,11439.0,15822.0,1.0,,35.70133333333333
31_2_1.0,40.41056985815766,0.8999877450661251,0.09227858760199306,15858.0,17038.0,2.0,-0.23086963632800395,35.723454545454544
31_2_2.0,88.23798058626332,0.6821840901709008,0.08052765004006648,17470.0,20530.0,2.0,0.21780365489522435,36.50585714285713
31_2_3.0,427.3703857425857,0.7544394291296547,0.1349884522121832,20584.0,193290.0,3.0,-0.07079660691100331,65.47140869565214
31_3_0.0,225.77162698658498,0.8391179254800203,0.10546039243514481,9045.3,102290.0,1.0,,44.27089230769229
31_4_0.0,233.1497559009802,0.7572640381227373,0.08220923248675627,9054.3,140490.0,1.0,,40.628796610169495
31_5_0.0,471.8577988953859,0.6343723361935524,0.07678551376843286,9630.3,193290.0,4.0,,66.77087903225804
32_0_0.0,228.20742360511863,0.6758845843691397,0.07819169279579737,9270.3,43228.0,1.0,,40.251692307692295
32_0_1.0,55.21753189129804,1.2100797183800167,0.15487691177044682,43237.0,48088.0,2.0,-0.5341951340108771,70.09085714285713
32_0_2.0,119.87481528278039,0.8303032695182117,0.06635735908223805,48115.0,58637.0,3.0,0.3792968241490883,70.05614285714285
32_1_0.0,221.98940793527072,0.6962707172100115,0.07832979872051374,10404.0,43237.0,1.0,,41.07284126984126
33_0_0.0,598.1176999453251,0.7683429974246874,0.1302433953870881,10206.0,87015.0,4.0,,54.69405882352942
33_1_0.0,126.68125286342216,0.8251518738729275,0.057056614623802425,9054.3,17119.0,1.0,,35.59437931034483
33_1_1.0,53.17924927974016,1.1927006440008305,0.08790732101226902,17128.0,17218.0,2.0,-0.3675487701279029,44.37145454545454
33_1_2.0,401.8187875054042,0.7122387676082457,0.05984401877843586,17227.0,87015.0,3.0,0.4802021541995245,59.81400961538462
3_0_0.0,1013.1668682517495,0.624607962022683,0.07382009925942282,9297.3,78212.0,4.0,,45.579618257261394
3_1_0.0,670.019974239201,0.5915521665635972,0.07390476877449514,15345.0,78212.0,4.0,,47.752187500000005
4_0_0.0,341.99273194061783,0.5715819911870491,0.1181308906905068,10188.0,45370.0,1.0,,31.57518390804599
4_0_1.0,127.88166408380401,0.3069333593774476,0.042285025945541586,45388.0,92829.0,3.0,0.2753646409261056,26.633274999999998
4_1_0.0,284.19808259620225,0.5427441947267092,0.10561589188812864,9009.3,46441.0,1.0,,29.690719999999995
4_2_0.0,193.6286952774203,0.6806208092727466,0.06377304166448221,9558.3,13860.0,1.0,,29.075954545454533
4_2_1.0,79.75812422849482,0.3162833558752787,0.04503864333650811,13869.0,92829.0,3.0,0.3649230501385226,16.050727272727272
4_3_0.0,153.0365624738807,0.5715609405194035,0.09445626069292486,12087.0,21655.0,1.0,,25.731236842105265
4_3_1.0,74.60969856124314,0.2890451876191987,0.028725439489772315,21664.0,92829.0,3.0,0.2818639991128518,26.13590909090909
5_0_0.0,247.85447715750033,0.6615556145502964,0.0737933860229582,9225.3,24094.0,1.0,,29.30739285714285
5_0_1.0,97.54587539254103,0.32152243768059624,0.07562306105259657,24103.0,58466.0,3.0,0.3406997948542071,20.01238461538462
5_1_0.0,76.20966283556784,0.26882574033751544,0.037661601942690026,9459.3,58466.0,4.0,,13.50042857142857
5_2_0.0,67.98328825946633,0.26199384394543485,0.03478010942324858,9036.3,58466.0,4.0,,13.682611111111111
6_0_0.0,693.9649878906954,0.62984359510141,0.0740398127945768,9936.3,56207.0,4.0,,38.299873493975895
7_0_0.0,813.9522846787012,0.6913476118919102,0.042252735739121125,10773.0,106720.0,1.0,,50.47282547169811
7_0_1.0,59.9284205433173,1.0033488546191414,0.040878676050062096,107170.0,108260.0,3.0,-0.3093371797365061,88.07766666666667
7_1_0.0,564.6962476344669,0.6909150492437343,0.046596893683551646,10017.0,106720.0,1.0,,56.76266206896551
7_2_0.0,439.17227105376736,0.7027183165518252,0.06439603494882153,9000.3,107170.0,1.0,,46.09631132075473
7_3_0.0,80.46888828301255,0.9737252577255651,0.06477613264245802,10764.0,108260.0,4.0,,84.64054999999999
8_0_0.0,370.975951650441,0.7201244478039158,0.07640776522158974,11862.0,50024.0,4.0,-0.2829232210288344,41.53977083333334
8_1_0.0,161.43256652412643,0.7559213283832182,0.10371311758255625,9045.3,50024.0,4.0,-0.2702170137550922,40.85238095238095
9_0_0.0,972.754495625193,0.6447557774739192,0.05759266155420395,10026.0,157850.0,4.0,,55.78720377358489
9_1_0.0,849.6886083587837,0.6429283291521982,0.060278933704622256,9486.3,157850.0,4.0,,57.91826991150443
9_2_0.0,557.9712785147252,0.6261759660502879,0.06180340786748002,10539.0,157850.0,4.0,,56.52336301369864
9_3_0.0,529.5155622607335,0.6227190106978756,0.06091643218148519,9009.3,157850.0,4.0,,62.19111034482762
9_4_0.0,407.27883558484194,0.6071413741094029,0.06537506872866719,9360.3,157850.0,4.0,,57.02204807692307
